"","V1","V2","V2A","C_COW_ALPHA","B_COUNTRY_ALPHA","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125_05","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V144G","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215_07","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V228_LOCAL","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","X003R2","X003R","V243","V244","V245","V246","V247","V248","V248_CS","V249","V250","V254","N_REGION_ISO","V256","V256B","V257","V258","V258A","V260","V261","V262","Y001","Y001_1","Y001_2","Y001_3","Y001_4","Y001_5","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","WEIGHTB","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","S024","S025","COW"
"837",6,840,840,"USA","USA",897,1,1,2,3,2,3,2,1,1,2,2,1,1,2,1,2,2,2,1,8,1,1,0,0,0,0,0,1,1,0,0,2,1,2,2,2,2,2,1,2,2,3,1,3,1,2,4,3,3,3,2,8,6,1,1,9,1,2,3,2,1,4,2,1,2,2,3,3,2,2,2,3,3,3,3,4,1,2,2,2,4,2,3,3,3,3,NA,NA,NA,NA,NA,5,6,4,7,4,4,6,1,2,1,2,2,2,3,2,3,3,3,2,2,2,3,2,2,2,2,3,3,2,2,3,2,3,2,4,1,6,1,10,4,1,9,1,8,10,8,NA,2,3,4e+07,4,6,7,2,1,1,2,2,6,4,4,2,1,4,7,3,7,3,2,4,6,2,3,3,3,3,1,4,4,4,4,4,5,5,5,5,5,3,3,2,2,3,4,1,4,4,4,4,9,9,3,4,2,9,1,1,1,1,1,10,7,7,8,1,1,1,1,2,2,2,2,2,2,1,2,3,3,5,3,2,2,3,1,1,NA,NA,1,2,10,5,7,2,2,1,1,2,7,2,1977,34,2,2,2,1,1,1,1240,9,840113,24,2,840002,840005,840013,840093,1240,0.53,0.53,1,20110612,2011,1,0,0,1,0,0,2,2,0.386945,1,0.679028,1,0.5,0.33,0.33,0.386667,1,0.66,1,0.833333,0.831111,1,0,0,0,0,1,0.33,0.33,0.33,0.33,1,1,1,1,1,1,1,0.66,0.66,0.773333,1,1,0.666667,0.666667,0.777778,1,0.33,0,0.165,0.165,1,2,8400600837,0.237455,0.356183,84006212011,8406,8402011,2
"838",6,840,840,"USA","USA",898,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,9,1,0,0,0,0,2,2,2,2,0,0,0,1,2,2,2,2,2,1,2,2,3,3,3,1,2,4,4,4,4,4,10,10,1,1,10,1,2,1,4,1,4,1,3,1,1,1,3,1,2,2,2,2,3,1,2,5,1,1,2,2,1,1,2,1,2,3,2,NA,1,NA,2,3,3,9,1,3,8,2,2,2,3,2,2,4,1,2,2,4,3,3,3,3,2,3,2,3,2,1,2,3,3,3,4,4,4,1,5,1,5,5,1,9,4,5,10,10,9,1,3,4e+07,4,7,8,2,2,2,1,1,5,4,4,4,1,8,8,8,7,3,3,4,10,3,3,3,3,3,1,4,4,4,4,4,5,5,5,5,5,4,4,4,3,4,4,2,4,4,4,4,10,10,1,1,5,10,1,1,1,1,1,10,10,10,10,4,1,1,1,1,1,1,1,1,4,1,2,1,4,1,1,1,2,3,1,1,840001,840001,4,NA,10,10,10,1,1,NA,1,2,9,1,1940,71,3,6,2,2,2,1,1270,9,840113,26,2,840005,840043,840005,840074,1240,0.82,0.82,1,20110612,2011,1,0,0,1,0,0,2,1,0.359167,1,0.79125,1,0,0,0.33,0.11,1,0.66,1,1,0.886667,1,0,0,0,0,1,0,0.66,0.66,0.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33,0,0.165,0.165,1,2,8400600838,0.367384,0.551075,84006212011,8406,8402011,2
"839",6,840,840,"USA","USA",899,1,1,2,3,4,1,1,3,1,1,1,1,1,2,2,2,2,2,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,3,3,1,2,3,4,4,4,2,10,4,3,3,5,1,3,3,4,1,4,2,3,3,1,5,5,3,5,3,5,5,5,5,3,1,2,2,2,3,2,3,3,3,3,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,1,3,2,4,2,2,2,2,3,3,3,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,7,4,5,5,4,5,6,5,8,5,5,2,2,1e+07,1,4,1,1,1,1,2,2,10,2,3,3,2,5,5,5,5,4,2,4,8,3,3,3,3,3,2,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,1,4,4,4,4,4,4,6,NA,NA,5,1,3,1,1,1,6,6,6,6,5,1,1,3,1,2,3,2,3,3,4,4,1,2,1,2,5,1,2,2,2,NA,NA,4,NA,5,5,5,1,1,NA,2,3,5,2,1937,74,3,6,2,2,1,1,1240,6,840108,18,2,840005,840043,840005,840074,1240,1.38,1.38,1,20110612,2011,2,1,0,1,0,0,2,1,0.235,1,0.742639,1,0,0,0.33,0.11,1,0,0,0.5,0.166667,1,1,0,0,0.333333,1,0.33,0.33,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,0.555556,0.555556,0.555556,0.555556,1,0.33,0.5,0.415,0.415,1,2,8400600839,0.61828,0.927419,84006212011,8406,8402011,2
"840",6,840,840,"USA","USA",900,1,2,2,3,4,2,3,4,1,1,1,2,1,2,2,2,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,3,2,3,1,3,4,3,3,3,2,7,4,1,3,4,1,2,3,1,1,4,1,3,1,1,4,6,3,4,3,4,3,5,2,4,5,1,2,2,2,2,3,3,3,3,NA,NA,NA,NA,NA,5,2,2,3,2,3,6,1,3,2,2,2,2,3,2,3,3,2,3,3,3,4,3,3,2,2,2,2,2,1,3,2,3,2,4,2,7,3,10,8,4,10,3,4,10,9,9,2,3,1e+07,1,7,7,1,1,1,2,2,7,3,3,3,2,8,9,8,8,3,2,3,5,2,3,3,3,3,3,2,1,3,3,1,1,1,5,5,5,4,2,2,2,3,3,1,3,4,1,2,8,8,4,4,4,8,1,2,1,1,1,5,5,6,8,3,1,1,1,2,3,2,1,1,2,5,5,1,2,5,5,3,3,2,3,3,840002,840002,8,NA,1,3,8,1,2,1,2,3,4,1,1958,53,3,4,2,2,1,1,1240,7,840109,32,2,840006,840028,840008,840088,1240,0.64,0.64,1,20110612,2011,0,0,0,0,0,0,1,1,0.414167,1,0.48037,1,0,0.33,0.66,0.33,1,0.33,0,1,0.443333,1,1,0,0,0.333333,1,0.33,0.66,0.66,0.55,1,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,0.444444,0.444444,0.555556,0.481481,1,0,0,0,0,1,2,8400600840,0.286738,0.430108,84006212011,8406,8402011,2
"841",6,840,840,"USA","USA",901,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,8,1,1,0,2,2,0,0,2,2,0,0,0,2,1,1,1,1,1,2,1,1,3,1,3,1,1,4,4,4,4,3,8,8,1,4,8,1,2,3,1,1,4,1,1,1,2,2,5,4,5,2,3,3,3,2,2,4,2,1,2,1,1,1,1,1,2,5,3,5,3,NA,5,7,1,10,1,1,9,1,2,2,2,2,2,2,2,4,4,3,2,2,3,3,3,2,2,2,3,2,2,2,2,2,3,2,3,1,1,5,10,6,5,10,1,7,10,9,3,3,2,1e+07,1,3,3,1,1,1,2,2,9,3,4,4,1,6,7,7,3,3,3,3,8,2,3,4,4,3,1,4,3,4,4,4,1,5,5,5,5,3,2,2,2,4,3,1,4,4,4,4,9,9,6,5,3,3,1,1,1,1,1,8,2,6,6,5,1,1,1,1,1,1,1,2,2,1,2,1,1,5,1,1,1,3,1,1,5,5,1,1,8,8,9,2,2,1,1,2,7,2,1955,56,3,5,2,2,1,1,1240,9,840112,56,2,840002,840049,840006,840035,1240,0.5,0.5,1,20110612,2011,0,0,0,0,0,0,1,0,0.179445,1,0.537037,1,0.5,0,0,0.166667,1,0.33,0,0.333333,0.221111,1,0,0,0,0,1,0.33,0.33,0.33,0.33,1,1,0,1,0.666667,1,1,1,1,1,1,0.777778,0.111111,0.555556,0.481482,1,0,0,0,0,1,2,8400600841,0.224014,0.336022,84006212011,8406,8402011,2
"842",6,840,840,"USA","USA",902,1,2,3,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,9,2,2,0,1,0,1,1,0,1,1,0,0,1,2,2,2,2,2,1,2,2,3,1,2,2,3,2,3,3,3,2,6,NA,1,2,8,2,1,3,1,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,1,2,2,1,2,3,3,3,1,NA,NA,NA,NA,5,5,5,8,8,7,5,1,1,1,2,1,1,2,1,4,3,4,2,3,2,3,3,2,2,3,2,2,2,3,3,2,3,3,3,3,5,1,2,2,2,NA,1,7,10,6,6,1,1,9e+07,9,2,3,1,1,1,2,2,10,2,4,1,1,1,8,3,10,2,3,3,4,1,2,3,3,2,2,4,NA,4,4,4,5,5,5,5,5,4,4,3,2,4,3,1,4,4,4,4,7,7,7,7,4,8,NA,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,4,1,1,3,1,1,2,3,2,1,840002,840002,4,NA,5,5,6,1,1,NA,1,2,7,1,1938,73,3,6,2,2,1,1,1240,8,840110,19,2,840002,840049,840006,840035,1240,0.35,0.35,1,20110612,2011,1,0,0,0,0,1,1,1,0.193056,1,0.369259,1,0.5,0,0.66,0.386667,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0,0.33,0.66,0.33,1,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,0,0.111111,0,0.037037,1,0,0,0,0,1,2,8400600842,0.15681,0.235215,84006212011,8406,8402011,2
"843",6,840,840,"USA","USA",903,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,7,2,2,0,0,1,1,0,1,0,0,0,0,1,2,2,2,2,2,1,2,2,3,1,3,3,2,4,4,4,4,1,8,7,1,2,8,2,1,4,1,1,2,2,2,2,2,4,5,2,4,4,5,5,4,2,2,3,1,2,2,3,1,1,2,2,2,1,1,NA,NA,NA,7,5,4,7,4,3,4,1,2,1,2,2,2,2,2,3,3,3,2,2,3,3,3,2,2,3,2,1,2,1,2,2,3,4,4,1,7,5,10,5,1,10,1,9,10,10,10,1,2,2e+07,2,2,1,1,1,1,2,2,10,2,3,2,2,3,7,8,5,3,3,3,5,3,2,3,3,3,1,3,4,4,4,4,5,5,5,5,5,1,1,3,3,3,3,1,4,4,4,4,9,9,2,1,1,8,1,1,1,1,1,10,10,5,5,5,1,1,3,1,3,2,2,2,2,2,3,1,1,1,1,1,1,3,1,1,840002,840002,2,3,9,6,6,2,2,1,1,2,6,2,1965,46,2,4,2,2,1,1,1240,9,840112,22,2,840002,840005,840013,840093,1240,0.66,0.66,1,20110612,2011,2,0,1,0,0,1,2,0,0.165556,1,0.619537,1,0.5,0,0.33,0.276667,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.33,0.33,0.33,0.33,1,0,0,1,0.333333,1,1,1,1,1,1,1,1,0.444444,0.814815,1,0.66,0,0.33,0.33,1,2,8400600843,0.295699,0.443548,84006212011,8406,8402011,2
"844",6,840,840,"USA","USA",904,1,1,2,2,2,1,1,3,2,1,2,2,1,2,1,1,1,2,2,9,1,2,0,0,0,1,0,0,2,0,2,2,1,2,2,2,1,2,2,2,2,3,1,3,2,3,2,3,3,3,2,9,5,1,2,6,1,2,3,1,1,2,1,2,2,2,4,6,5,5,2,5,4,3,3,2,1,1,2,2,2,1,2,2,2,2,1,NA,NA,NA,NA,7,4,4,4,3,3,8,1,1,1,2,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,NA,3,2,2,3,2,4,2,3,3,6,3,10,5,5,7,3,10,10,9,8,2,1,9e+07,9,1,1,1,1,1,2,2,10,1,4,1,1,5,7,9,7,3,3,3,8,2,3,3,3,3,1,3,4,NA,3,4,NA,NA,5,5,5,2,3,2,2,3,1,1,4,4,3,2,6,5,8,5,4,4,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,2,2,2,2,2,4,1,1,5,1,1,1,3,1,1,NA,NA,2,NA,1,9,9,1,2,1,2,4,4,1,1944,67,3,6,2,2,1,1,1240,9,840112,29,2,840002,840030,840002,840022,1240,0.26,0.26,1,20110612,2011,1,0,0,0,0,1,1,0,0.206667,1,0.313704,1,0.5,0,0.66,0.386667,1,0,0,0,0,1,0,0,0,0,1,0.33,0.33,0.66,0.44,1,0,0,1,0.333333,1,1,0.66,0.66,0.773333,1,0,0.222222,0.222222,0.148148,1,0,0,0,0,1,2,8400600844,0.116487,0.174731,84006212011,8406,8402011,2
"845",6,840,840,"USA","USA",905,1,2,2,3,2,1,2,2,1,1,2,2,1,2,1,1,2,2,2,7,2,2,0,0,0,1,1,0,2,0,0,0,1,2,1,2,1,2,1,2,2,3,1,2,1,1,3,3,3,3,2,8,7,2,2,7,1,2,3,2,1,3,2,2,2,1,4,6,1,5,2,5,5,2,3,2,1,1,1,2,2,1,2,2,2,2,2,NA,NA,NA,NA,3,6,4,7,4,4,6,1,2,1,3,2,2,2,2,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,3,2,3,2,3,2,7,5,10,6,7,8,2,7,9,9,8,2,1,4e+07,4,3,3,1,1,1,2,2,9,3,3,2,2,4,8,7,7,3,2,3,4,2,3,3,3,3,2,3,3,3,3,3,1,1,5,5,5,2,2,2,2,3,3,1,4,4,4,4,7,7,8,7,5,7,2,4,1,2,4,6,6,8,5,5,1,3,3,2,2,2,1,1,2,1,2,1,1,3,2,2,2,3,2,1,840002,840002,1,2,7,7,7,2,2,1,1,2,7,2,1984,27,1,2,2,2,1,1,1240,9,840112,22,2,840002,840032,840002,840021,1240,0.79,0.79,1,20110612,2011,2,0,0,1,0,1,2,1,0.387778,1,0.558658,1,0,0.33,0,0.11,1,0,0,0.333333,0.111111,1,1,1,1,1,1,0.33,0.33,0.33,0.33,1,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,0.555556,0.555556,0.777778,0.62963,1,0.33,0,0.165,0.165,1,2,8400600845,0.353943,0.530914,84006212011,8406,8402011,2
"846",6,840,840,"USA","USA",906,1,2,2,1,2,2,2,3,2,1,1,2,1,2,1,2,2,1,2,7,2,2,1,0,0,1,0,0,2,0,0,0,1,2,2,2,2,2,1,2,2,3,1,3,1,2,2,2,3,3,2,8,5,3,1,8,1,2,3,1,1,4,2,2,1,1,4,5,2,5,4,3,4,4,4,2,1,2,2,2,1,1,2,3,3,2,1,NA,NA,NA,NA,9,8,1,10,1,2,8,2,2,2,3,2,3,2,2,3,3,3,2,2,3,2,2,2,3,3,3,3,3,2,3,3,2,2,3,3,2,2,10,5,5,7,3,10,10,10,9,2,1,2e+07,2,3,2,1,1,1,2,2,9,3,3,3,2,3,7,6,5,3,2,2,6,2,2,3,3,3,2,3,4,4,3,4,5,5,1,5,5,3,4,2,2,2,4,1,4,4,4,4,8,8,7,5,3,8,1,1,1,1,1,3,4,5,5,2,1,1,1,2,3,3,2,2,3,1,3,1,1,5,1,1,2,3,1,1,840001,840001,3,NA,6,4,10,1,1,NA,1,2,6,1,1937,74,3,6,2,2,1,1,1240,7,840109,18,2,840002,840038,840002,840023,1240,0.35,0.35,1,20110612,2011,0,0,0,0,0,0,1,0,0.192778,1,0.249166,1,0,0.33,0.33,0.22,1,0.33,0,0.333333,0.221111,1,0,0,0,0,1,0.33,0.33,0.33,0.33,1,0,0,0,0,1,1,0.33,0.66,0.663333,1,0.222222,0.333333,0.444444,0.333333,1,0,0,0,0,1,2,8400600846,0.15681,0.235215,84006212011,8406,8402011,2
"847",6,840,840,"USA","USA",907,1,2,1,3,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,1,4,5,6,4,4,4,2,2,4,1,3,1,1,1,1,3,3,3,4,3,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,6,5,6,5,7,4,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,9,8,8,8,8,8,8,8,8,7,5,3,1,4e+07,4,6,1,2,1,2,NA,1,5,2,2,2,2,5,5,5,5,1,1,1,7,2,2,2,2,2,2,2,2,2,2,2,5,5,5,1,1,2,2,2,2,2,3,2,4,4,4,4,8,7,6,5,5,6,4,4,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,840001,840001,6,1,6,5,6,1,1,NA,1,2,5,2,1992,19,1,1,2,2,1,1,1270,7,840109,20,1,840005,840021,840001,840014,1270,1.22,1.22,1,20110612,2011,3,0,1,1,0,1,3,0,0.540278,1,0.513611,1,0,0.33,0,0.11,1,0.33,1,0.833333,0.721111,1,1,1,1,1,1,0.33,0.33,0.33,0.33,1,1,1,1,1,1,0,0.33,0,0.11,1,0.444444,0.444444,0.444444,0.444444,1,1,0,0.5,0.5,1,2,8400600847,0.546595,0.819892,84006212011,8406,8402011,2
"848",6,840,840,"USA","USA",908,1,1,NA,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,10,1,2,0,0,0,2,0,0,2,0,0,0,1,2,1,2,1,2,1,2,2,3,1,3,3,3,2,3,4,4,1,10,10,1,3,9,2,3,2,1,1,2,1,NA,1,1,2,6,1,6,1,4,6,1,2,2,4,2,2,2,2,1,3,1,3,3,2,NA,1,NA,NA,10,10,10,10,1,1,10,1,2,2,2,2,NA,1,1,4,3,4,2,3,4,3,4,3,2,2,3,3,3,2,4,4,4,1,4,1,1,3,10,1,8,10,1,1,10,10,3,2,2,2e+07,2,1,1,1,1,1,2,1,10,1,2,2,2,5,5,5,10,4,4,4,10,3,3,4,4,4,2,4,4,4,4,4,1,5,5,5,5,4,4,1,2,4,3,2,4,4,4,4,10,10,5,5,3,10,1,1,1,1,1,1,1,6,6,1,1,1,1,1,2,1,1,1,2,1,4,1,5,5,1,1,2,3,1,1,840001,840001,5,2,8,5,4,2,2,2,3,2,7,2,1934,77,3,6,2,2,1,1,1240,8,840110,19,2,840002,840009,840003,840059,1240,0.49,0.49,1,20110612,2011,3,1,1,0,0,1,2,0,0.1375,1,0.496296,1,0,0,0.66,0.22,1,0,0,0,0,1,0,0,0,0,1,0,0.33,0.66,0.33,1,0,0,1,0.333333,1,1,0.66,1,0.886667,1,0,0,0.555556,0.185185,1,0.66,0.5,0.58,0.58,1,2,8400600848,0.219534,0.329301,84006212011,8406,8402011,2
"849",6,840,840,"USA","USA",909,1,3,2,2,1,4,1,2,1,1,1,2,1,2,1,2,2,2,2,8,2,0,0,1,0,1,0,1,1,0,0,0,1,2,2,2,2,2,1,2,2,3,3,3,1,1,3,2,4,2,3,8,7,1,4,8,1,3,4,2,1,4,1,3,1,3,2,2,1,3,3,1,5,4,4,3,1,1,2,2,1,2,2,2,3,3,NA,NA,NA,NA,NA,3,5,5,7,3,3,5,1,2,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,1,2,2,2,2,2,2,3,4,2,4,1,6,1,10,7,1,10,6,6,10,10,7,3,3,4e+07,4,7,8,3,2,2,1,1,1,4,4,2,2,5,6,7,4,3,2,2,6,2,3,4,3,3,2,4,2,4,4,4,1,5,5,5,5,3,4,2,3,4,3,1,4,4,4,4,8,10,1,2,1,10,1,2,1,1,1,10,8,8,8,3,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,3,1,1,840002,840002,1,2,10,10,8,2,1,NA,1,2,9,1,1944,67,3,6,2,2,1,1,1240,9,840114,25,2,840002,840013,840006,840033,1240,0.54,0.54,1,20110612,2011,3,1,1,1,0,0,3,2,0.499167,1,0.761296,1,1,0,0,0.333333,1,1,1,1,1,1,1,0,0,0.333333,1,0.33,0.33,0.33,0.33,1,1,0,1,0.666667,1,1,0.33,1,0.776667,1,1,0.777778,0.777778,0.851852,1,1,0.5,0.75,0.75,1,2,8400600849,0.241935,0.362903,84006212011,8406,8402011,2
"850",6,840,840,"USA","USA",910,1,1,2,4,2,1,2,4,1,1,1,2,2,1,2,1,2,2,2,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,1,2,1,3,2,2,2,2,3,3,3,3,2,10,7,1,2,6,1,2,3,2,1,4,2,3,1,1,5,4,2,5,3,4,3,4,2,3,1,2,2,2,4,1,2,3,3,3,1,NA,NA,NA,NA,5,1,1,10,1,8,5,2,2,2,3,2,3,3,2,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,2,2,3,8,5,10,10,4,5,5,5,9,10,5,3,2,100000020,0,2,1,NA,1,1,2,1,10,2,3,3,2,3,5,2,8,4,3,4,1,3,4,4,3,3,2,3,3,3,4,4,1,1,5,5,1,4,4,2,2,3,2,1,4,3,3,4,9,9,8,8,3,8,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,2,2,3,1,3,2,5,5,NA,5,2,2,2,2,NA,NA,4,NA,1,1,8,2,1,NA,3,4,5,1,1948,63,3,5,2,2,1,1,1240,2,840102,15,2,840002,840001,840004,840063,1240,0.66,0.66,1,20110612,2011,1,0,0,1,0,0,2,0,0.202625,0.915,0.419769,1,0,0,0.33,0.11,1,0,NA,0.166667,0.1505,0.66,0,0,0,0,1,0.33,0.66,0.66,0.55,1,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,0,0.111111,0.111111,0.074074,1,0.33,0,0.165,0.165,1,2,8400600850,0.295699,0.443548,84006212011,8406,8402011,2
"851",6,840,840,"USA","USA",911,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,2,9,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,1,1,3,3,3,3,2,2,3,3,3,1,10,5,1,6,10,1,2,3,1,1,4,2,1,2,3,3,5,1,6,2,3,5,1,3,1,1,2,2,2,2,1,2,2,1,2,3,NA,NA,2,NA,8,9,3,9,1,1,9,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,3,4,3,2,2,2,9,8,7,8,2,6,9,9,9,1,1,9e+07,9,1,1,1,1,1,2,2,10,1,1,1,1,3,5,8,9,4,4,4,9,2,3,4,4,4,2,3,4,4,4,4,1,5,5,5,5,4,4,2,3,3,3,1,4,4,4,4,9,9,9,7,8,9,1,1,1,1,1,1,2,6,1,1,1,1,1,1,2,2,2,2,2,5,3,1,2,1,1,1,1,3,2,1,840002,840002,4,NA,9,2,10,1,2,2,1,3,7,2,1938,73,3,6,2,2,1,1,1240,8,840110,35,2,840003,840010,840003,840058,1240,0.17,0.17,1,20110612,2011,0,0,0,0,0,0,1,0,0.165833,1,0.415556,1,1,0,0.33,0.443333,1,0,0,0,0,1,0,0,0,0,1,0.33,0.33,0,0.22,1,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,0,0.111111,0.555556,0.222222,1,0,0,0,0,1,2,8400600851,0.076165,0.114247,84006212011,8406,8402011,2
"852",6,840,840,"USA","USA",912,1,2,1,2,3,2,1,1,1,1,2,2,1,2,2,1,1,2,2,9,2,2,2,2,0,0,0,0,2,0,0,0,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,9,7,1,3,8,2,1,1,3,2,1,1,1,2,1,3,5,2,5,2,4,5,2,2,2,1,1,2,2,2,1,2,2,2,2,1,NA,NA,NA,NA,9,8,4,3,2,1,8,1,2,2,3,2,2,2,1,3,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,2,3,1,7,1,9,3,4,6,3,5,9,10,NA,2,1,2e+07,2,2,2,1,1,1,2,2,9,3,3,3,2,5,9,3,4,3,3,3,8,2,2,3,3,3,1,4,4,4,4,4,5,1,5,5,5,4,3,2,2,4,4,1,4,4,4,4,9,9,5,7,NA,3,2,1,1,1,1,10,5,5,10,5,1,1,1,1,2,2,2,2,2,4,3,3,3,3,1,1,1,3,2,1,840001,840001,5,1,3,3,9,2,2,1,1,2,6,2,1973,38,2,3,2,2,1,1,1240,9,840113,26,2,840002,840014,840006,840032,1240,0.6,0.6,1,20110612,2011,1,0,0,0,1,0,1,0,0.151389,1,0.517407,1,0,0,0.66,0.22,1,0.33,0,0.166667,0.165556,1,0,0,0,0,1,0,0.33,0.33,0.22,1,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,1,0.444444,0.444444,0.629629,1,0,0,0,0,1,2,8400600852,0.268817,0.403226,84006212011,8406,8402011,2
