"","V1","V2","V2A","V3","happiness","health","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V27","religionmem","V30","V31","V32","V33","V34","V35","V37","V51","V52","V53","V54","V55","V56","V57","V64","V65","freedom","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V90A","V91","V92","V93","V94","V95","V96","V106","V107","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V135","V136","V137","V138","V140","V141","V144","V145","V146","V177","V178","V179","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V214","V215","V216","V218","V219","V220","V221","V222","V224","V226","income","V232","V233","V234","V236","V236A","V237","S024","S025","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","COW","wave"
"478",1,840,840,478,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,3,1,1,2,2,2,1,2,2,NA,2,8,8,8,1,2,1,1,2,1,2,1,2,1,1,1,1,3,3,6,1,4,1,1,2,3,3,NA,NA,1,1,3,1,1,1,1,1,1,2,1,3,3,5,3,3,2,2,3,2,3,3,3,3,1,3,2,3,1,1,1,1,2,2,1,1,8,1,1,1,3,3,1,4,4,7,6,7,1,3,1,2,1,1928,54,18,NA,1,NA,1,NA,1,10,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.335523,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.333333,0.244,0.66,0,1,0,0.333333,1,0.33,0.66,0.33,0.44,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0.333333,0.666667,0.555556,0.518519,1,NA,NA,NA,NA,0.66,2,8400120478,0.299419,0.449129,84001211981,2,1
"479",1,840,840,479,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,1,NA,2,9,10,10,1,2,1,2,1,1,1,1,1,2,1,1,1,1,6,1,1,2,2,2,2,3,1,NA,NA,1,3,3,1,1,1,1,1,1,3,2,3,3,5,3,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1947,35,20,2,1,NA,1,NA,3,8,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.092,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120479,0.299419,0.449129,84001211981,2,1
"480",1,840,840,480,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,NA,2,3,4,9,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,3,2,2,2,1,1,NA,NA,1,1,1,1,1,1,3,2,2,2,NA,2,2,5,3,1,1,1,1,4,1,1,1,1,1,3,2,4,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,6,1,1,4,4,2,2,1955,27,18,1,7,NA,2,NA,NA,6,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.16169,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.5,0.322,0.66,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0.555556,0.185185,1,NA,NA,NA,NA,0.66,2,8400120480,0.299419,0.449129,84001211981,2,1
"481",1,840,840,481,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,3,3,3,3,3,2,3,2,2,2,1,2,NA,2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,1,2,2,3,3,NA,NA,2,2,3,2,1,1,NA,NA,2,3,2,3,3,NA,NA,1,2,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,2,6,1,1,1,2,2,2,1950,32,17,NA,5,NA,2,NA,NA,NA,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.24069,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0,0.088,0.66,0,0,0,0,1,0.33,0.66,0.66,0.55,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.111111,0.555556,0.222222,1,NA,NA,NA,NA,0.66,2,8400120481,0.299419,0.449129,84001211981,2,1
"482",1,840,840,482,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,1,2,2,1,1,1,NA,1,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,2,1,2,1,2,2,3,3,NA,NA,2,1,3,1,1,1,2,1,1,3,3,3,3,1,2,2,1,3,2,2,1,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1903,79,19,NA,2,NA,1,NA,NA,6,2,840011,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.147,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0,0.66,0.22,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,0.333333,0.111111,1,NA,NA,NA,NA,0.66,2,8400120482,0.299419,0.449129,84001211981,2,1
"483",1,840,840,483,2,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,3,3,3,3,3,3,3,3,1,2,2,2,2,NA,2,5,5,6,1,2,2,1,2,2,2,1,2,1,2,1,1,1,6,0,2,2,2,2,1,3,3,NA,NA,2,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,6,2,1,NA,3,3,3,1,3,1,4,2,1,2,7,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,6,1,1,1,2,1,1,2,1961,21,20,1,2,NA,2,NA,NA,4,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.326945,0.745,NA,0.83,0.5,0,NA,0.3835,0.66,NA,0,1,0.556,0.66,0,0,0,0,1,NA,0,0.66,0.36828,0.66,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.555556,0,0.185185,1,NA,NA,NA,NA,0.66,2,8400120483,0.299419,0.449129,84001211981,2,1
"484",1,840,840,484,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,NA,2,2,10,9,1,2,1,1,1,2,1,1,1,1,2,2,1,3,1,4,1,4,2,2,1,1,1,NA,NA,2,1,2,1,1,1,3,2,2,3,3,3,3,NA,1,3,3,3,3,2,3,2,2,3,1,3,2,7,1,1,1,1,1,1,1,1,10,1,6,10,1,1,1,NA,NA,1,10,NA,1,2,NA,1,2,1956,26,16,NA,5,NA,2,NA,2,NA,NA,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.437833,0.83,NA,0.745,0,0,NA,0.202,0.66,NA,0,1,0.556,0.66,1,0,0,0.333333,1,0.66,0.66,0.66,0.66,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,NA,0,1,0.447,0.66,NA,NA,NA,NA,0.66,2,8400120484,0.299419,0.449129,84001211981,2,1
"485",1,840,840,485,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,3,3,3,3,3,3,2,1,2,1,1,1,NA,2,7,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,2,2,3,2,NA,NA,2,1,1,3,2,1,1,2,1,3,NA,3,NA,9,2,1,4,4,4,3,2,3,3,3,1,3,2,1,1,1,NA,2,2,1,1,1,10,1,1,1,1,1,1,NA,1,6,10,1,NA,1,NA,1,2,1936,46,17,NA,2,NA,2,NA,1,7,2,840011,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.312042,0.83,NA,0.745,0.5,0,NA,0.3835,0.66,NA,0,0,0.088,0.66,0,0,0,0,1,1,0.33,1,0.776667,1,0,0,0,0,1,NA,NA,NA,NA,0.66,NA,0.555556,1,0.688111,0.66,NA,NA,NA,NA,0.66,2,8400120485,0.299419,0.449129,84001211981,2,1
"486",1,840,840,486,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,3,3,3,3,3,1,3,2,2,1,1,1,NA,1,9,9,10,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,1,1,2,2,2,1,3,NA,NA,2,3,3,1,1,1,3,1,1,NA,NA,3,3,8,2,2,2,3,3,3,2,4,4,2,1,1,2,1,1,1,2,1,NA,NA,1,1,10,1,1,1,2,1,1,1,1,3,5,3,1,2,1,1,2,1921,61,19,2,1,NA,1,NA,NA,NA,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.265833,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,0,1,0,0.333333,1,0.33,0.33,0.66,0.44,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.222222,0.444444,0.222222,1,NA,NA,NA,NA,0.66,2,8400120486,0.299419,0.449129,84001211981,2,1
"487",1,840,840,487,2,3,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,3,3,3,3,3,3,2,1,2,2,1,2,NA,2,8,9,8,2,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,4,1,1,2,3,3,NA,NA,2,1,3,1,1,1,1,2,1,3,3,3,3,7,2,1,1,3,3,3,3,3,2,1,1,3,2,1,1,1,1,1,1,1,1,1,10,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,2,1917,65,18,2,5,NA,1,NA,NA,5,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.265833,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,0,1,0,0.333333,1,0,0.66,0.66,0.44,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120487,0.299419,0.449129,84001211981,2,1
"488",1,840,840,488,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,3,2,3,3,3,3,2,2,2,1,1,1,NA,2,5,9,8,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,5,1,2,1,2,2,3,3,NA,NA,1,1,3,1,1,1,1,2,1,2,2,3,3,5,2,3,2,3,3,3,2,3,3,3,1,3,2,2,1,1,1,1,NA,1,1,1,10,1,1,1,1,1,1,1,1,1,5,1,2,3,1,1,1,1923,59,19,NA,1,NA,1,NA,2,10,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,1,0.202,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0.33,0.33,0.66,0.44,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0.444444,0.148148,1,NA,NA,NA,NA,0.66,2,8400120488,0.299419,0.449129,84001211981,2,1
"489",1,840,840,489,2,3,NA,1,1,1,2,2,2,2,2,2,2,1,2,2,3,2,3,3,3,3,3,3,2,2,1,2,2,NA,2,5,7,8,1,2,1,1,2,1,2,1,1,1,1,2,1,1,6,0,2,4,2,2,2,1,1,NA,NA,NA,1,3,2,1,1,3,3,1,2,1,2,3,NA,2,3,2,3,2,2,2,3,2,3,1,1,2,1,NA,1,1,1,NA,1,1,2,10,NA,1,3,4,1,1,6,7,1,5,5,1,3,4,2,1,1964,18,21,1,2,NA,2,NA,NA,5,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,1,0.477142,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,NA,0,NA,0.66,1,1,0,0.666667,1,0.33,0.33,0.66,0.44,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.555556,0,0.444444,0.333333,1,NA,NA,NA,NA,0.66,2,8400120489,0.299419,0.449129,84001211981,2,1
"490",1,840,840,490,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,3,3,3,3,2,3,1,2,2,1,2,2,NA,2,9,8,7,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,3,1,2,2,1,2,1,1,NA,NA,1,1,1,1,1,1,1,1,1,2,1,3,3,4,2,2,1,2,3,4,2,2,2,3,1,3,2,3,1,1,NA,1,1,1,1,1,8,1,1,2,2,1,1,5,5,6,5,5,1,2,1,1,1,1940,42,21,NA,1,NA,1,NA,1,10,2,840011,NA,0.69614947,1,1981,8401,8401981,NA,1,0.333167,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,1,1,0,0.666667,1,0,0.33,0.33,0.22,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.444444,0.555556,0.444444,0.481481,1,NA,NA,NA,NA,0.66,2,8400120490,0.299419,0.449129,84001211981,2,1
"491",1,840,840,491,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,NA,2,10,10,10,2,2,1,2,2,2,2,1,2,1,2,1,1,3,6,1,1,3,1,1,1,3,3,NA,NA,1,1,3,3,1,1,3,4,2,2,2,3,3,10,3,3,3,3,3,3,3,3,3,3,2,1,0,NA,3,2,2,2,2,2,2,2,10,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1956,26,17,2,1,NA,1,NA,NA,NA,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,1,0.328253,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,1,NA,NA,0.66,0,0,0,0,1,0.66,0.66,0.66,0.66,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120491,0.299419,0.449129,84001211981,2,1
"492",1,840,840,492,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,3,3,3,3,3,3,2,2,2,1,1,1,NA,2,5,7,5,1,2,1,2,2,2,1,2,2,1,2,1,1,1,6,4,1,2,2,2,2,3,2,NA,NA,2,1,3,1,1,1,2,4,3,3,3,3,3,NA,2,1,2,3,3,3,2,3,3,3,3,1,2,3,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,2,1951,31,16,2,5,NA,1,NA,NA,8,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.2215,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,0,0,0,0,1,0.33,0.33,0.66,0.44,1,1,0,0,0.333333,1,NA,NA,NA,NA,0.66,0,0.444444,0,0.148148,1,NA,NA,NA,NA,0.66,2,8400120492,0.299419,0.449129,84001211981,2,1
"493",1,840,840,493,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,NA,2,8,5,10,1,2,1,2,1,2,2,1,2,2,2,1,1,1,6,6,1,4,1,1,2,3,1,NA,NA,1,1,3,3,1,1,3,4,2,3,3,3,3,10,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1941,41,17,2,2,NA,1,NA,NA,8,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.1,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,0,0,0,0,1,0,0.33,0,0.11,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0.444444,0.148148,1,NA,NA,NA,NA,0.66,2,8400120493,0.299419,0.449129,84001211981,2,1
"494",1,840,840,494,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,3,1,1,1,2,2,1,1,2,NA,2,5,6,7,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,NA,NA,1,1,3,1,3,1,1,2,1,1,1,2,2,3,2,2,4,3,2,3,3,2,4,3,3,3,8,5,1,1,2,2,2,2,2,2,2,1,3,3,5,2,2,8,7,9,9,7,4,5,NA,2,1,1936,46,21,NA,1,NA,1,NA,1,10,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,1,0.715273,0.83,NA,0.83,1,0.33,NA,0.68776,0.66,NA,0,0.666667,0.4,0.66,1,1,1,1,1,1,0.66,0.66,0.773333,1,1,1,1,1,1,NA,NA,NA,NA,0.66,0.777778,0.888889,0.888889,0.851852,1,NA,NA,NA,NA,0.66,2,8400120494,0.299419,0.449129,84001211981,2,1
"495",1,840,840,495,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,3,3,3,3,3,3,3,2,1,2,1,1,1,NA,2,6,8,8,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,0,2,3,1,2,2,3,3,NA,NA,NA,1,3,1,1,1,1,3,1,2,2,3,3,4,2,2,2,2,2,2,1,1,2,1,2,3,2,3,2,1,1,1,1,1,1,1,5,NA,1,1,1,1,2,1,2,3,4,1,1,3,1,2,2,1956,26,21,NA,1,NA,2,NA,1,10,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,1,0.386273,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,1,0.333333,0.667,0.66,0,0,1,0.333333,1,0.33,0,0.33,0.22,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0.222222,0.333333,0.185185,1,NA,NA,NA,NA,0.66,2,8400120495,0.299419,0.449129,84001211981,2,1
"496",1,840,840,496,2,3,2,1,1,2,2,1,2,2,2,2,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,1,NA,2,9,9,5,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,0,2,3,1,2,2,3,3,NA,NA,1,1,3,2,1,1,1,4,1,1,3,3,3,5,2,1,2,2,3,2,1,2,1,2,2,3,1,3,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1912,70,18,2,5,NA,2,NA,2,NA,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.1665,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,0,0,0,0,1,0.33,0,0.33,0.22,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120496,0.299419,0.449129,84001211981,2,1
"497",1,840,840,497,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,3,3,2,3,1,2,1,2,2,2,1,2,NA,2,8,9,9,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,0,2,4,2,2,2,3,3,NA,NA,1,1,3,1,1,1,3,1,1,1,1,3,3,8,2,2,2,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,7,1,1,5,3,1,2,1927,55,21,NA,4,NA,2,NA,1,NA,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.1825,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,0,0,0,0,1,0.33,0.33,0.66,0.44,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0.666667,0.222222,1,NA,NA,NA,NA,0.66,2,8400120497,0.299419,0.449129,84001211981,2,1
"498",1,840,840,498,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,2,1,1,2,NA,2,7,8,8,2,2,1,2,2,2,2,2,2,1,1,1,1,1,6,1,1,2,1,2,1,1,3,NA,NA,2,3,3,1,1,1,2,4,1,2,2,3,3,5,3,2,2,3,1,1,1,3,3,1,1,1,2,4,1,1,1,1,1,1,1,1,9,1,4,9,9,9,1,2,2,2,9,9,2,NA,NA,2,1,1960,22,17,1,2,NA,2,NA,1,NA,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,1,0.410857,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.5,0.322,0.66,1,1,0,0.666667,1,0.33,0,0.66,0.33,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.111111,0.111111,0.888889,0.37037,1,NA,NA,NA,NA,0.66,2,8400120498,0.299419,0.449129,84001211981,2,1
"499",1,840,840,499,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,NA,2,8,7,9,2,2,2,2,2,2,2,2,2,1,2,1,1,3,6,1,1,1,1,2,2,1,3,NA,NA,1,2,3,1,1,1,1,1,3,2,2,3,3,8,3,1,1,1,1,1,1,1,1,1,1,3,2,5,1,1,1,1,1,1,1,1,10,1,1,1,10,1,9,1,3,9,10,9,10,2,5,1,1,1930,52,12,2,1,NA,1,NA,NA,9,2,840011,NA,0.69614947,1,1981,8401,8401981,NA,1,0.317167,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.666667,0.4,0.66,0,1,1,0.666667,1,0,0,0,0,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0.888889,1,0.62963,1,NA,NA,NA,NA,0.66,2,8400120499,0.299419,0.449129,84001211981,2,1
"500",1,840,840,500,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,3,3,3,3,3,3,2,2,2,2,2,1,NA,2,9,8,6,2,1,2,2,2,1,2,2,2,2,1,1,2,1,3,1,1,3,1,2,2,1,1,NA,NA,1,1,1,1,1,1,1,3,1,3,2,2,NA,5,2,1,3,1,3,2,1,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,9,1,2,2,2,2,2,5,10,5,10,2,2,3,5,1,1,1952,30,19,1,7,NA,2,NA,1,9,2,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.397,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,1,1,1,1,1,0.66,0,0,0.22,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.444444,0.444444,1,0.629629,1,NA,NA,NA,NA,0.66,2,8400120500,0.299419,0.449129,84001211981,2,1
"501",1,840,840,501,2,3,1,1,1,2,2,2,2,1,2,2,2,1,2,2,3,3,3,3,3,3,3,1,1,2,2,2,2,NA,2,5,6,6,1,2,2,2,1,2,2,1,2,2,2,2,1,1,3,2,1,4,1,2,2,1,3,NA,NA,1,1,3,1,1,1,1,1,1,3,3,3,3,5,1,1,1,3,1,1,2,2,2,2,1,1,2,2,1,1,NA,1,1,1,1,1,10,1,1,1,1,3,1,1,1,1,7,1,1,1,3,1,2,1919,63,18,2,3,NA,2,NA,NA,1,NA,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.1745,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0.33,0.66,0.33,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0.666667,0.222222,1,NA,NA,NA,NA,0.66,2,8400120501,0.299419,0.449129,84001211981,2,1
"502",1,840,840,502,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,3,3,3,3,3,3,2,2,2,2,1,1,NA,2,9,9,8,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,5,2,2,2,3,2,NA,NA,1,1,3,1,1,1,2,2,1,3,3,3,3,10,3,1,1,1,1,2,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,6,1,1,1,1,3,1,1,1938,44,21,NA,4,NA,1,NA,1,5,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,0,0.092,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0,0,0,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0.555556,0,0.185185,1,NA,NA,NA,NA,0.66,2,8400120502,0.299419,0.449129,84001211981,2,1
"503",1,840,840,503,2,1,2,NA,2,2,2,1,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,2,2,2,1,2,NA,2,9,8,10,1,2,2,2,1,2,1,1,2,2,2,1,2,3,1,3,1,3,2,2,1,1,1,NA,NA,1,1,2,2,1,1,3,4,3,3,3,3,3,NA,NA,4,4,1,2,1,2,3,1,2,4,3,0,4,2,1,1,1,1,1,1,1,5,2,1,1,4,5,4,1,7,5,6,10,2,1,2,2,2,1944,38,17,NA,1,NA,2,NA,NA,4,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.54494,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,1,0.5,0.745,0.66,0,1,1,0.666667,1,1,0.33,0,0.443333,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0.444444,0.555556,0.333333,1,NA,NA,NA,NA,0.66,2,8400120503,0.299419,0.449129,84001211981,2,1
"504",1,840,840,504,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,2,2,2,2,2,NA,2,7,10,3,1,2,1,2,1,2,2,1,1,2,1,1,1,3,5,5,1,5,2,1,2,1,NA,NA,NA,2,3,3,3,1,1,2,3,1,3,3,3,3,2,NA,3,2,2,1,1,2,2,1,3,3,3,2,7,1,1,NA,1,1,1,1,1,10,1,1,2,2,1,2,2,2,2,7,5,5,1,2,1,1,1903,79,13,NA,4,NA,1,NA,NA,7,2,840011,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.522,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,1,0.556,0.66,1,1,1,1,1,0.33,0.33,0.33,0.33,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0.111111,0.111111,0.666667,0.296296,1,NA,NA,NA,NA,0.66,2,8400120504,0.299419,0.449129,84001211981,2,1
"505",1,840,840,505,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,NA,2,1,4,7,1,1,1,2,1,2,2,2,2,2,2,1,1,1,4,6,1,4,2,1,2,1,1,NA,NA,2,1,1,2,1,1,3,4,3,3,3,3,3,NA,NA,1,1,1,2,2,1,1,1,1,1,1,2,7,1,1,1,NA,1,1,1,1,10,1,1,2,3,4,2,1,1,6,4,1,4,1,5,1,2,1940,42,16,2,7,NA,1,NA,NA,5,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,1,0.4395,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,1,0.556,0.66,1,1,1,1,1,0,0,0,0,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0.555556,0.333333,0.296296,1,NA,NA,NA,NA,0.66,2,8400120505,0.299419,0.449129,84001211981,2,1
