"","V1","V2","COW","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144b","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V190","V191","V192","V193","V194","V195","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283B","V284","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","Q223_LOCAL","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V363R","V363CS","V364","V367","V368","V368CS","V369","N_REGION_ISO","V373","V375R","V376","G001_CS","G002_CS","V377","Y001","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","S024","S025","V144G","B_COUNTRY_ALPHA","C_COW_ALPHA","X003R2","X003R","G_TOWNSIZE2"
"785",2,840,2,785,1,1,2,1,2,1,2,2,2,2,3,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,5,4,4,1,5,5,5,4,3,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,7,6,3,1,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,5,5,2,1,1,2,2,2,2,1,1,1,3,3,3,3,4,1,2,1,1,1,1,1,3,3,1,1,20790000,NA,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,10,1,1,1,10,1,2,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,2,1,2,2,2,1,1,2,2,2,2,0,NA,2,1,1,2,2,3,2,2,3,2,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,3,1,6,2,8,2,3,2,2,2,8,3,1,4,2,2,1,1,1,2,1,1,1,1,1,3,1,1,3,3,3,3,2,2,2,2,3,NA,2,2,3,2,2,2,2,1,1,1,1,1,1,5,2,1,1,1,1,1,5,5,3,5,1,1,1,5,1,1,1,1,2,1,6,5,8,2,1,2,2,2,2,2,1,2,2,2,3,4,3,1,2,NA,1,1961,29,10,2,1,8,2,1,3,3,1,840013,2,2,NA,NA,NA,NA,NA,NA,1.2156965,NA,NA,1990,4,3,NA,0.11,1,0.47937,0.915,0,0,0.33,0.11,1,0,0,0,0,1,0,0,0,0,1,0,0.33,0.66,0.33,1,0,0,0,0,1,0.5,NA,NA,NA,0.66,0,0.444444,0.444444,0.296296,1,1,1,1,1,1,1,8400240785,0.543774,0.991596,84002111990,8402,8401990,8,"USA","USA",1,2,NA
"786",2,840,2,786,3,1,2,1,4,1,3,1,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,2,1,1,1,1,2,2,3,2,2,1,1,1,1,2,1,2,2,2,9,8,2,3,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,NA,NA,NA,2,2,1,2,2,2,2,2,2,1,3,1,1,3,6,1,1,1,1,1,1,1,1,3,2,2,100000020,NA,1,8,2,2,1,1,NA,NA,NA,NA,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,2,1,10,1,1,1,9,5,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,6,1,5,1,2,NA,2,3,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,4,2,3,3,3,3,2,NA,2,10,1,1,1,4,1,3,2,3,1,4,1,4,1,1,2,1,1,1,1,1,2,2,3,2,2,3,3,2,3,2,1,1,NA,NA,2,2,3,NA,2,3,1,1,1,1,4,4,6,1,1,1,1,1,1,1,5,1,4,5,1,1,5,1,1,1,4,1,NA,10,5,5,2,1,1,2,2,1,2,1,2,4,2,2,2,2,1,4,NA,1,1905,84,5,2,7,8,2,1,7,2,1,840012,3,1,NA,NA,NA,NA,NA,NA,1.9731404,NA,NA,1990,2,2,0,0.173198,0.83,0.355542,0.915,0,NA,0.33,0.22979,0.66,0,0,NA,0.023,0.66,0,0,0,0,1,0.66,0.33,0.33,0.44,1,0,0,1,0.333333,1,0.5,NA,NA,NA,0.66,0,0,0.444444,0.148148,1,0.33,0.5,0.415,0.415,1,1,8400240786,0.543774,1.609413,84002111990,8402,8401990,NA,"USA","USA",3,6,NA
"787",2,840,2,787,2,1,1,3,4,1,3,4,2,2,4,2,3,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,1,4,5,5,5,5,2,3,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,7,8,3,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,1,3,3,1,3,10,1,1,1,3,1,1,NA,1,3,1,1,10100000,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,10,1,1,1,10,1,2,1,1,1,2,1,2,1,1,2,2,2,2,3,1,3,2,1,1,2,3,1,1,NA,NA,1,2,2,0,2,1,2,2,2,2,NA,3,1,3,NA,1,1,2,2,2,1,2,1,2,1,1,2,1,NA,2,2,2,2,1,NA,1,3,NA,NA,NA,NA,10,5,1,NA,3,2,NA,NA,NA,2,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,4,4,2,NA,3,3,NA,NA,3,2,NA,NA,NA,NA,NA,8,1,1,1,1,1,7,2,1,1,1,1,1,2,4,2,1,1,1,1,10,1,1,1,1,5,1,2,2,2,2,2,1,2,2,2,2,1,2,NA,2,4,5,1,2,4,NA,2,1922,67,5,2,4,4,2,2,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,0.0568082,NA,NA,1990,NA,3,NA,0.171555,0.915,0.374697,0.83,NA,0,0.33,0.24622,0.66,0,0,0,0,1,0,0,0,0,1,0.66,0.33,0.33,0.44,1,0,0,0,0,1,0.5,NA,NA,NA,0.66,0,0.111111,0.333333,0.148148,1,1,NA,NA,0.792,0.66,1,8400240787,0.543774,0.046336,84002111990,8402,8401990,1,"USA","USA",3,6,1
"788",2,840,2,788,2,1,1,3,1,1,3,3,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,1,2,2,4,7,1,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,2,NA,NA,NA,2,2,2,1,1,2,2,1,2,2,1,1,3,3,10,2,2,3,1,1,3,1,3,1,2,1,10100000,NA,1,7,2,2,1,1,1,1,1,1,2,2,1,1,2,1,NA,1,1,2,1,2,2,1,2,1,1,2,2,2,10,1,1,1,10,1,2,2,2,2,2,2,1,1,1,1,1,2,2,3,1,2,1,1,1,1,3,1,2,1,1,1,1,0,NA,5,1,2,2,2,3,2,2,2,3,3,1,3,1,2,1,2,2,1,2,2,1,2,1,1,1,2,2,2,1,3,3,1,3,2,5,2,7,8,10,10,8,8,10,1,2,4,1,1,4,1,2,2,1,1,1,1,1,1,3,1,1,1,3,2,2,1,1,2,1,NA,1,1,3,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,1,5,1,10,9,10,2,2,2,2,2,1,2,1,2,1,1,2,2,1,3,NA,NA,1,1921,69,2,2,4,8,1,NA,NA,2,1,840012,3,1,2,NA,NA,NA,NA,NA,0.4355297,NA,NA,1990,1,2,NA,0.138333,1,0.19738,0.915,0,0,0.33,0.11,1,0,0,1,0.333333,1,0,0,0,0,1,0,0.33,0,0.11,1,0,0,0,0,1,0,NA,NA,NA,0.66,0,0,0,0,1,0.66,0,0.33,0.33,1,1,8400240788,0.543774,0.355244,84002111990,8402,8401990,1,"USA","USA",3,6,1
"789",2,840,2,789,4,1,1,3,2,3,2,4,2,4,2,2,1,4,NA,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,2,1,1,1,2,2,3,2,1,2,2,1,2,2,2,2,2,2,8,9,2,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,NA,NA,NA,2,2,1,1,1,2,2,1,1,1,1,3,1,3,10,1,1,1,1,1,1,1,1,3,1,1,2e+07,NA,1,8,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,8,1,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,1,2,1,1,1,1,2,NA,1,1,1,1,5,0,5,1,1,2,2,3,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,1,3,3,3,1,3,1,7,3,1,5,10,10,1,5,10,1,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,1,1,NA,4,NA,NA,4,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,7,9,7,2,2,2,2,1,1,1,2,2,4,1,5,1,2,1,2,NA,1,1912,77,4,2,4,9,1,NA,NA,1,1,840011,3,2,2,NA,NA,NA,NA,NA,0.8142521,NA,NA,1990,2,2,NA,0.223487,0.83,NA,0.83,0,0,0.33,0.11,1,0.66,0,NA,0.34046,0.66,NA,NA,NA,NA,0.66,0,0.33,0.33,0.22,1,0,0,1,0.333333,1,0,NA,NA,NA,0.66,NA,NA,NA,NA,0.66,0.33,0,0.165,0.165,1,1,8400240789,0.543774,0.664153,84002111990,8402,8401990,2,"USA","USA",3,6,1
"790",2,840,2,790,2,1,1,2,2,1,2,3,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,10,6,2,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,7,3,2,1,2,1,1,2,2,2,4,1,1,1,1,3,6,3,1,3,1,1,1,1,NA,3,2,1,10100000,NA,1,7,2,1,1,1,1,1,1,NA,1,1,NA,1,1,2,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,10,1,1,1,6,4,3,2,2,1,1,1,2,1,1,1,1,1,2,3,1,2,2,2,2,2,2,2,1,1,2,2,2,4,2,5,1,1,NA,1,2,3,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,1,4,2,3,2,3,3,1,NA,3,6,5,3,6,4,3,6,3,1,1,4,1,4,1,1,2,1,1,1,1,1,1,1,3,3,2,2,3,3,3,3,3,3,NA,3,2,2,1,1,2,2,1,1,1,1,1,1,4,1,1,2,1,3,1,5,6,2,2,1,2,1,8,1,1,1,1,3,NA,4,3,6,2,2,2,1,2,2,2,2,2,2,4,4,4,4,1,2,NA,2,1922,67,8,2,2,9,1,NA,NA,3,1,840013,2,3,7,NA,NA,NA,NA,NA,0.0302975,NA,NA,1990,2,2,NA,0.278281,0.915,0.506116,0.915,0,NA,0.33,0.22979,0.66,0,0,1,0.333333,1,0,0,0,0,1,0.66,0.66,0.33,0.55,1,0,0,1,0.333333,1,0,NA,NA,NA,0.66,0.222222,0.444444,0.555556,0.407407,1,0.33,1,0.665,0.665,1,1,8400240790,0.543774,0.024712,84002111990,8402,8401990,1,"USA","USA",3,6,4
"791",2,840,2,791,1,1,2,1,1,1,2,4,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,1,2,9,9,2,3,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,9,10,2,2,2,1,2,2,2,1,1,2,3,3,1,3,8,1,2,3,1,1,3,1,3,3,2,2,100000020,64,1,8,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,10,1,1,1,9,6,3,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,3,1,1,3,1,3,2,3,1,3,2,2,2,2,0,NA,2,2,2,1,1,2,3,3,3,3,3,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,8,2,8,9,8,9,1,3,7,1,3,1,2,1,4,1,1,2,1,1,1,1,1,1,3,3,1,3,3,2,1,1,2,2,2,NA,2,2,1,1,1,1,1,1,1,1,2,1,4,9,2,3,5,2,9,7,6,5,5,5,3,1,1,10,5,2,1,5,1,1,8,7,10,2,2,2,2,1,1,2,1,2,1,2,3,5,4,1,1,NA,1,1951,38,10,2,1,4,1,NA,NA,7,2,840017,2,1,7,NA,NA,NA,NA,NA,0.40902,NA,NA,1990,2,2,1,0.226583,0.915,0.59106,0.915,0,0,0.33,0.11,1,0,0,NA,0.023,0.66,0,0,1,0.333333,1,0.66,0,0.66,0.44,1,1,0,1,0.666667,1,0.5,NA,NA,NA,0.66,0.888889,0.555556,0.444444,0.62963,1,0.33,0.5,0.415,0.415,1,1,8400240791,0.543774,0.333622,84002111990,8402,8401990,NA,"USA","USA",2,3,4
"792",2,840,2,792,1,2,2,2,1,1,1,2,2,3,3,2,3,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,5,5,5,4,4,5,3,5,5,5,2,5,3,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,9,8,2,4,1,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,NA,NA,NA,1,1,2,2,2,2,2,1,1,1,3,3,1,3,10,1,2,1,1,1,3,1,3,3,2,1,10100000,NA,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,2,2,9,1,1,1,6,1,2,1,1,2,1,1,2,1,1,1,1,2,2,3,1,1,1,1,2,1,3,1,2,1,1,1,1,2,1,2,2,2,2,2,3,2,3,NA,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,3,2,3,3,1,5,3,7,1,1,5,1,1,5,1,3,3,1,4,1,1,2,1,1,1,1,1,2,1,2,3,2,3,3,3,2,2,2,3,2,NA,2,4,3,2,1,2,2,1,1,1,1,1,1,1,3,5,1,1,1,1,7,6,1,1,2,1,1,2,1,1,1,1,3,1,6,4,6,1,2,1,2,2,1,1,2,2,2,4,5,3,2,1,3,NA,1,1919,71,1,2,4,2,1,NA,NA,5,2,840015,2,2,7,NA,NA,NA,NA,NA,1.1664629,NA,NA,1990,1,1,NA,0.178889,1,0.387426,0.915,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.66,0.33,0.66,0.55,1,0,0,1,0.333333,1,0.5,NA,NA,NA,0.66,0,0.666667,0.555556,0.407407,1,0,0.5,0.25,0.25,1,1,8400240792,0.543774,0.951438,84002111990,8402,8401990,1,"USA","USA",3,6,4
"793",2,840,2,793,2,2,1,2,2,3,1,3,1,1,3,4,3,4,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1,2,1,2,1,8,7,3,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,10,8,2,2,2,1,2,2,2,1,2,2,3,3,3,3,7,1,2,3,1,3,3,1,3,3,2,2,100000020,64,2,7,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,6,1,1,1,6,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,3,1,3,2,2,1,1,1,1,3,2,1,1,1,2,2,2,1,2,3,4,2,3,3,2,3,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,3,3,2,3,2,3,2,5,6,6,4,4,3,4,2,4,3,2,2,1,1,2,1,1,1,1,1,3,2,2,2,3,2,2,3,3,3,3,NA,3,1,1,1,1,1,1,2,3,1,1,1,3,3,2,2,6,1,9,1,10,8,3,8,2,1,1,2,1,1,1,5,4,2,6,6,8,1,2,2,2,2,1,1,2,2,2,1,5,5,4,1,2,NA,2,1951,38,10,2,1,3,2,1,3,7,2,840017,2,1,7,NA,NA,NA,NA,NA,0.7877414,NA,NA,1990,5,3,1,0.359167,1,0.837444,0.915,0,0.33,0.33,0.22,1,0.66,0,1,0.553333,1,1,0,0,0.333333,1,0.33,0.33,0.33,0.33,1,0,1,1,0.666667,1,0.5,NA,NA,NA,0.66,0.888889,1,0.777778,0.888889,1,1,1,1,1,1,1,8400240793,0.543774,0.64253,84002111990,8402,8401990,NA,"USA","USA",2,3,4
"794",2,840,2,794,1,1,1,2,1,1,1,2,1,1,4,4,3,4,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,9,7,3,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,7,6,2,2,2,2,2,2,2,2,1,1,3,3,3,3,4,1,3,2,1,1,3,1,3,3,2,1,2e+07,NA,1,8,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,1,1,2,1,7,1,1,2,8,6,3,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,2,2,3,1,3,2,3,1,1,2,3,1,1,0,NA,5,1,2,2,3,1,3,3,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,NA,7,3,5,8,1,3,8,3,1,2,4,3,4,1,3,2,3,1,2,1,3,1,2,2,2,1,2,2,1,2,2,3,1,NA,2,1,2,2,1,1,1,1,1,1,1,1,3,3,4,4,1,1,10,5,7,10,5,5,5,1,1,5,1,2,1,3,2,1,7,5,8,1,1,2,1,2,1,1,1,2,2,2,2,5,4,1,1,NA,2,1965,24,10,2,1,4,1,NA,NA,4,2,840014,2,1,7,NA,NA,NA,NA,NA,1.5451844,NA,NA,1990,4,3,2,0.102417,0.915,0.837444,0.915,0.5,0,0.33,0.276667,1,0,0,NA,0.023,0.66,0,0,0,0,1,0.33,0,0,0.11,1,1,0,1,0.666667,1,0.5,NA,NA,NA,0.66,1,0.666667,1,0.888889,1,1,1,1,1,1,1,8400240794,0.543774,1.260346,84002111990,8402,8401990,2,"USA","USA",1,1,4
"795",2,840,2,795,1,1,1,1,2,4,2,2,1,1,3,3,3,3,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,3,3,5,3,2,4,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,10,8,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,8,8,2,2,2,1,2,2,2,1,4,2,3,3,3,3,7,1,2,3,1,1,3,3,3,3,2,2,100000020,62,1,6,2,1,1,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,5,7,2,3,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,3,2,3,1,2,1,2,1,2,0,NA,2,1,2,2,3,2,3,3,2,3,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,4,2,10,4,6,6,1,3,7,3,4,4,2,3,1,1,1,2,1,1,2,1,1,1,3,3,3,3,3,3,2,2,2,2,3,NA,2,2,3,1,1,1,2,1,3,5,3,1,6,7,6,2,3,5,6,6,7,7,5,3,5,3,3,8,1,3,3,5,3,1,7,4,8,1,2,2,2,2,1,1,2,2,2,2,3,4,5,1,2,NA,1,1956,34,10,2,1,3,2,1,3,7,2,840017,2,1,7,NA,NA,NA,NA,NA,1.9239068,NA,NA,1990,4,3,0,0.692042,0.915,0.669704,0.915,0.5,0,0.33,0.276667,1,1,NA,0.833333,0.9415,0.66,1,1,1,1,1,0.66,0.33,0.66,0.55,1,0,0,1,0.333333,1,0.5,NA,NA,NA,0.66,0.555556,0.666667,0.666667,0.62963,1,1,1,1,1,1,1,8400240795,0.543774,1.569255,84002111990,8402,8401990,NA,"USA","USA",2,2,4
"796",2,840,2,796,2,1,1,1,4,4,2,3,2,2,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,8,6,3,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,9,4,2,2,2,1,1,2,2,1,1,1,3,3,3,3,5,1,1,1,1,1,3,2,2,3,2,1,10100000,NA,1,8,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,NA,10,2,1,1,10,3,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,1,1,2,1,1,3,2,3,1,1,1,2,1,2,6,2,0,2,2,2,3,3,2,2,3,3,3,2,NA,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,3,1,3,3,3,3,1,5,2,1,1,5,5,3,7,4,1,3,1,3,4,1,2,1,3,2,1,1,1,1,3,3,3,3,2,2,NA,2,2,2,2,2,NA,2,1,1,3,1,1,1,NA,3,3,3,3,3,10,3,7,3,3,7,3,7,7,3,3,3,3,3,10,3,1,1,1,5,2,5,3,5,1,2,2,2,2,1,2,1,2,1,2,4,4,4,1,2,NA,2,1933,57,7,1,1,8,1,NA,NA,3,1,840013,3,1,5,NA,NA,NA,NA,NA,0.4658282,NA,NA,1990,1,1,1,0.61175,0.915,0.4665,0.915,0,0.33,0,0.11,1,1,1,NA,0.897,0.66,1,1,1,1,1,0.66,0.33,0.33,0.44,1,1,0,0,0.333333,1,0.5,NA,NA,NA,0.66,0.666667,0.666667,0.666667,0.666667,1,0,0.5,0.25,0.25,1,1,8400240796,0.543774,0.379958,84002111990,8402,8401990,1,"USA","USA",3,5,3
"797",2,840,2,797,1,1,NA,1,3,2,2,2,2,2,3,4,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,6,5,3,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,7,8,2,2,2,1,1,2,2,2,1,3,1,3,2,3,7,3,3,2,1,1,2,2,3,2,3,2,100000020,NA,1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,NA,10,NA,1,2,NA,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,2,1,1,2,1,3,2,3,1,1,1,2,1,1,3,3,4,NA,NA,NA,2,3,1,1,NA,4,3,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,1,3,1,2,3,3,3,NA,5,1,3,5,5,5,6,5,7,3,1,3,1,3,4,NA,1,2,1,1,1,1,1,1,2,3,3,3,3,3,1,3,3,3,3,NA,2,2,2,1,1,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,7,7,1,8,6,1,1,7,7,1,1,1,5,NA,1,1,1,1,1,2,2,2,1,1,2,2,1,3,4,4,3,1,3,NA,1,1950,40,10,2,1,3,1,NA,NA,NA,NA,NA,2,1,5,NA,NA,NA,NA,NA,1.9807151,NA,NA,1990,2,1,NA,0.30078,0.83,0.381556,0.915,0,NA,0.33,0.22979,0.66,0.33,NA,0.666667,0.53333,0.66,0,0,0,0,1,0.66,0,0.66,0.44,1,0,0,0,0,1,0,NA,NA,NA,0.66,0,0.666667,0.666667,0.444444,1,0,1,0.5,0.5,1,1,8400240797,0.543774,1.615591,84002111990,8402,8401990,NA,"USA","USA",2,3,3
