"","V1","V2","B_COUNTRY_ALPHA","COW","C_COW_ALPHA","V2A","V2B","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56_01","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149_07","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179G","v179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V210_local","V211","V212","V213","V214","V215","V216","v216R2","v216R","V217","V217R","V217CS","V218","V219","V220","V221","V222","V225","V226","V227","V227CS","V228","V229","V230","V231","V232","V233","V234","N_REGION_ISO","V235","V237A","V237B","V237C","V237D","V238","V236","S018","V236A","Y001","Y002","Y003","SACSECVAL","SACSECWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","wave"
"995",3,840,"USA",2,"USA",840,1,995,1,1,2,3,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,3,2,1,2,1,3,3,3,3,3,3,3,2,2,2,4,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,3,3,3,7,7,9,1,2,2,2,3,3,1,4,1,2,1,2,1,1,2,1,1,1,2,1,1,1,6,0,0,2,2,2,2,1,2,2,3,2,4,4,4,1,2,1,3,4,1,2,1,3,2,1,1,2,2,1,2,2,3,2,5,2,7,2,5,4,3,8,6,5,2,3,2,2,3,3,3,2,2,3,3,3,3,2,3,2,2,2,4,6,7,4,4,4,1,1,1,3,3,3,2,1,3,1,2,2,2,1,1,1,1,1,3,3,2,3,9,9e+07,2,3,1,1,2,1,2,2,1,1,8,1,1,2,4,3,2,5,5,1,5,5,1,1,3,1,1,NA,1103,1240,840001,840001,840002,5,2,2,1967,28,1,2,5,2,840119,22,2,1,7,1,1,4,7,7,3,430,30,1,7,840010,840005,NA,1240,1,2,2,1,1995,1.27554,0.648508,1.27554,0,1,0,0.442778,1,0.407407,1,0,0,0.33,0.11,0.33,0,0.333333,0.221111,1,1,1,1,0.33,0.33,0.66,0.44,0,1,0,0.333333,1,1,1,1,0.444444,0,0.444444,0.296296,0,0,0,0,3
"996",3,840,"USA",2,"USA",840,1,996,1,1,2,3,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,1,2,3,2,1,1,3,3,3,3,3,3,3,2,2,2,3,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,3,1,6,6,6,2,2,1,1,1,5,1,4,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,3,2,2,3,3,3,3,3,1,2,4,1,2,1,1,3,2,2,1,3,1,2,NA,2,2,3,5,2,8,6,6,4,5,7,6,6,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,7,4,5,2,1,3,3,2,2,1,2,2,2,1,2,2,3,2,2,2,2,NA,1,3,3,2,1,2,4,4e+07,1,2,1,1,1,1,1,1,1,1,9,1,2,1,1,1,1,5,3,1,1,1,1,3,2,1,1,NA,1103,1240,840001,840001,840002,5,2,1,1950,45,2,4,9,3,840123,28,2,1,3,1,1,2,10,10,1,355,30,2,7,840010,840005,NA,1240,1,2,2,2,1995,0.74532,0.648508,0.74532,4,3,NA,0.165556,1,0.48037,1,0.5,0,0,0.166667,0,0,0.166667,0.055556,0,0,0,0,0.33,0.33,0.66,0.44,0,0,0,0,1,0.66,0.66,0.773333,0.444444,0,0,0.148148,1,1,1,1,3
"997",3,840,"USA",2,"USA",840,1,997,1,1,1,3,1,1,1,3,1,1,1,2,2,1,2,1,2,2,1,2,1,4,2,2,1,2,2,3,3,2,1,1,1,2,2,1,1,2,2,1,1,2,2,NA,1,NA,NA,1,1,2,2,2,1,1,2,2,2,3,3,1,1,10,10,1,1,1,1,4,5,2,1,1,2,1,2,2,1,2,1,2,2,1,1,1,1,6,1,2,1,1,2,1,1,3,3,1,2,3,NA,NA,1,2,2,3,4,1,2,3,3,2,2,1,1,2,2,2,NA,NA,NA,6,NA,5,NA,5,3,1,NA,8,4,2,2,1,1,2,3,2,NA,2,2,2,2,2,NA,NA,2,2,2,7,6,5,2,NA,3,1,1,1,4,4,4,1,1,2,1,6,2,2,2,1,NA,2,2,NA,3,1,1,2,2e+07,2,2,1,1,1,1,1,1,1,1,10,1,9,9,6,2,1,1,1,1,6,1,1,3,NA,1,1,NA,1102,1240,840002,840002,840003,840001,4,2,1973,22,1,1,3,1,840117,NA,1,7,9,2,NA,4,NA,NA,3,1145,75,1,NA,840011,840010,NA,1240,1,1,1,1,1995,4.22179,0.648508,4.22179,1,2,NA,0.277223,1,0.331141,0.915,0.5,0,0,0.166667,0,0,0.166667,0.055556,1,1,0,0.666667,0,0.33,0.33,0.22,0,0,0,0,1,0.66,NA,0.80938,0,0,0.555556,0.185185,0.66,0,0.33,0.33,3
"998",3,840,"USA",2,"USA",840,1,998,1,2,1,2,1,2,3,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,3,3,3,3,1,3,3,3,3,2,3,3,2,2,2,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,2,3,3,1,NA,6,10,2,2,3,2,4,5,2,1,1,1,2,1,1,1,1,1,2,2,1,1,3,1,6,1,2,1,2,2,1,1,1,2,2,2,1,2,3,3,1,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,10,10,9,10,2,3,NA,9,2,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,3,9,6,4,2,2,3,1,1,1,3,2,2,2,2,2,NA,1,2,2,2,1,1,1,3,2,2,2,1,2,2e+07,2,6,2,1,1,1,1,1,1,1,5,1,5,NA,4,1,1,5,1,6,5,NA,1,3,2,1,1,NA,1102,1240,840002,840002,840003,840001,2,1,1966,29,1,2,3,1,840117,19,2,7,9,2,NA,5,NA,NA,4,255,65,2,8,840011,840010,NA,1240,1,1,1,3,1995,2.94125,0.648508,2.94125,NA,NA,0,0.463945,0.915,0.61387,0.915,0.5,0,0.33,0.276667,0.33,1,0.833333,0.721111,NA,1,0,0.528,0.33,0.33,0.33,0.33,0,1,1,0.666667,1,0,0.66,0.553333,0.444444,0.555556,0.444444,0.481481,NA,1,NA,0.754,3
"999",3,840,"USA",2,"USA",840,1,999,1,3,1,3,1,2,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,3,2,2,2,2,1,1,2,2,2,2,3,3,3,2,2,1,1,1,NA,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,5,7,10,1,1,3,3,3,5,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,NA,3,5,1,1,2,2,NA,1,1,2,2,2,4,4,4,1,3,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,3,8,8,8,8,8,8,NA,8,1,2,1,2,2,3,3,2,3,2,2,2,2,2,NA,NA,2,2,9,6,5,2,2,3,2,1,1,3,3,3,2,1,2,1,1,2,2,2,1,NA,2,2,2,2,2,1,2,2e+07,1,3,2,1,1,1,1,1,1,1,10,1,NA,NA,2,1,1,1,1,1,4,1,1,1,2,2,1,NA,1102,1240,840002,840002,840002,840001,2,1,1946,49,2,4,3,1,840117,NA,2,1,8,1,3,4,NA,NA,3,500,60,3,8,840011,840010,NA,1240,1,1,1,4,1995,0.61026,0.648508,0.61026,NA,NA,NA,0.463111,0.915,0.347986,0.915,0,0.33,0.66,0.33,0.33,1,0.333333,0.554444,NA,1,0,0.528,0.33,0.66,0.33,0.44,0,0,0,0,0.5,1,1,0.833333,0,0,0.333333,0.111111,NA,0.5,NA,0.4475,3
"1000",3,840,"USA",2,"USA",840,1,1000,1,2,2,3,3,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,1,2,4,2,2,3,3,2,1,1,3,3,3,2,3,3,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,7,10,10,1,1,4,3,3,5,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,3,2,1,2,2,NA,1,3,2,2,2,4,NA,3,3,1,1,2,4,1,2,2,3,2,1,1,1,3,2,2,2,NA,NA,NA,NA,1,10,3,4,3,4,10,9,1,2,1,2,2,3,3,2,2,2,2,2,2,2,NA,NA,2,2,9,8,8,2,2,3,1,1,1,3,3,3,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2e+07,2,3,2,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,1102,1240,840002,840002,840003,840002,2,1,1946,49,2,4,3,1,840117,NA,2,5,8,2,NA,4,NA,NA,3,340,100,2,7,840011,840010,NA,1240,1,1,1,2,1995,0.61026,0.648508,0.61026,2,2,NA,0.276111,1,0.34625,1,0,0,0.66,0.22,0.33,1,0.333333,0.554444,0,0,0,0,0.33,0.33,0.33,0.33,0,0,0,0,0.5,1,0.66,0.72,0,0,0,0,0.33,1,0.665,0.665,3
"1001",3,840,"USA",2,"USA",840,1,1001,1,1,2,3,3,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,4,2,1,1,2,2,2,2,2,2,2,2,2,4,4,2,2,2,1,2,2,2,NA,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,1,1,8,8,2,2,NA,2,3,5,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,3,3,1,1,2,2,2,3,3,2,3,2,2,NA,1,3,3,2,4,1,NA,1,2,2,1,1,NA,NA,3,3,3,3,3,NA,NA,1,NA,2,3,2,7,7,NA,2,2,1,2,2,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,NA,2,2,NA,NA,NA,NA,1,3,1,6,2,2,2,1,NA,2,3,3,2,2,2,1,10100000,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,NA,1,1,2,1,2,2,1101,1270,840001,840001,840002,5,2,2,1961,34,2,2,3,1,840117,NA,2,5,NA,2,2,4,3,3,4,250,20,1,1,840004,840005,NA,NA,2,2,1,2,1995,0.55023,0.648508,0.55023,2,2,NA,0.123889,1,0.185807,0.915,0,0,0.33,0.11,0,0,0.166667,0.055556,0,0,0,0,0.33,0.33,0.33,0.33,0,0,0,0,0,0.33,NA,0.29119,0,0,0.111111,0.037037,0.33,0.5,0.415,0.415,3
"1002",3,840,"USA",2,"USA",840,1,1002,1,1,2,3,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,NA,NA,1,1,1,2,2,2,2,2,2,2,3,3,3,NA,2,2,2,2,2,2,NA,1,2,NA,1,2,2,2,1,2,2,2,1,2,2,3,3,2,7,7,2,2,3,2,2,5,1,2,1,1,1,2,1,2,2,1,1,1,1,NA,2,2,6,0,NA,1,NA,2,NA,NA,1,NA,2,2,2,2,3,1,3,1,3,1,4,1,1,2,2,1,1,3,4,3,3,3,3,3,NA,NA,1,1,1,1,1,6,7,6,2,3,1,2,2,2,2,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,1,1,1,2,1,3,1,6,2,2,2,1,2,2,3,3,NA,2,2,1,10100000,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,2,2,5,4,2,1,1,1,NA,1101,1240,840002,840002,840001,5,NA,1,1977,18,1,1,2,1,840116,18,2,6,13,2,2,4,3,3,2,322,17,2,1,840004,840005,NA,1240,1,1,1,1,1995,0.60025,0.648508,0.60025,1,1,NA,0.151389,1,0.205185,1,0,0,0.33,0.11,0,0,0.166667,0.055556,0,0,0,0,0.33,0.66,0.33,0.44,0,0,0,0,0.5,0.33,0.66,0.496667,0,0.111111,0.111111,0.074074,0,0.5,0.25,0.25,3
"1003",3,840,"USA",2,"USA",840,1,1003,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,2,2,2,NA,1,2,2,1,2,2,1,1,2,2,2,1,2,3,3,1,7,8,9,2,2,3,2,3,5,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,NA,1,2,1,2,3,2,3,3,1,2,3,4,1,1,1,2,1,1,1,1,1,3,3,3,3,3,7,2,1,1,9,1,1,9,6,8,2,3,2,2,3,3,2,3,2,4,4,4,4,3,NA,4,4,4,8,1,3,2,2,3,2,1,2,2,2,2,1,1,2,1,99,2,2,2,1,NA,1,3,3,2,2,2,1,10100000,1,1,1,1,1,1,1,1,1,1,10,1,3,1,3,1,1,1,1,2,5,6,2,1,2,1,2,5,1101,1270,840001,840001,840002,5,3,1,1926,69,3,6,2,1,840116,NA,2,4,8,1,2,4,3,3,4,410,25,2,1,840004,840005,NA,1240,2,1,1,2,1995,0.54023,0.648508,0.54023,2,2,0,0.220833,1,0.613796,1,0,0,0.33,0.11,0,0,0,0,0,1,0,0.333333,0.33,0.33,0.66,0.44,1,1,0,0.666667,1,0.66,0.66,0.773333,0,0.111111,0.444444,0.185185,0.66,1,0.83,0.83,3
"1004",3,840,"USA",2,"USA",840,1,1004,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,2,1,2,1,2,4,1,2,2,2,2,2,2,2,2,2,2,3,3,NA,NA,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,6,8,8,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,3,3,1,2,2,2,NA,1,2,2,3,1,2,3,1,2,3,2,4,1,1,1,3,3,1,1,1,3,3,3,3,3,3,8,2,1,2,5,1,1,8,6,6,2,3,2,2,2,2,2,3,2,3,3,3,3,2,3,4,4,3,7,5,4,2,1,3,2,1,1,2,2,NA,NA,NA,3,1,6,2,2,2,1,1,1,3,3,2,2,2,0,100000020,1,7,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,7,3,1,2,1,1,NA,1103,1240,840001,840001,840002,5,2,1,1953,42,2,3,5,2,840119,18,2,1,7,1,2,2,4,4,3,445,20,2,1,840011,840005,NA,1240,2,2,1,2,1995,2.10089,0.648508,2.10089,1,2,NA,0.193333,1,0.124028,1,0,0,0.33,0.11,0,0,1,0.333333,0,0,0,0,0.33,0.33,0.33,0.33,0,0,0,0,0,0,0.66,0.22,0,0,0.333333,0.111111,0.33,0,0.165,0.165,3
"1005",3,840,"USA",2,"USA",840,1,1005,1,1,2,3,2,NA,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,4,1,1,2,2,2,2,2,2,2,2,3,3,3,NA,NA,2,2,2,2,2,NA,1,2,1,1,2,2,2,2,2,2,1,1,1,3,3,1,3,6,9,3,3,3,3,3,4,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,3,0,1,1,2,2,NA,2,2,2,2,2,1,1,3,1,3,3,1,1,4,2,1,2,2,1,1,1,4,3,3,3,3,3,9,NA,2,1,8,1,1,10,10,3,2,4,1,2,2,2,2,NA,NA,3,3,3,3,3,NA,NA,NA,3,8,2,5,2,1,1,1,1,1,2,2,2,NA,1,3,1,6,2,2,2,1,NA,1,3,3,3,2,2,2,2e+07,1,2,1,1,1,1,1,1,1,1,9,1,1,1,2,1,1,1,1,1,6,3,2,1,2,1,1,NA,1103,1240,840001,840001,840002,5,2,2,1943,52,3,4,3,1,840117,18,2,5,NA,1,2,3,3,3,4,527,22,2,1,840010,840005,NA,1240,2,2,1,2,1995,0.73031,0.648508,0.73031,1,1,NA,0.267678,0.83,0.330463,1,0,0,0.66,0.22,NA,0,0.166667,0.166,0,1,0,0.333333,0.33,NA,0.33,0.35138,1,0,0,0.333333,1,0,0.66,0.553333,0,0,0.555556,0.185185,0,0.5,0.25,0.25,3
"1006",3,840,"USA",2,"USA",840,1,1006,1,1,2,4,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,4,4,NA,NA,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,3,1,7,5,8,1,2,NA,1,3,5,1,4,1,2,1,2,1,2,2,2,2,1,2,2,1,1,1,0,0,1,2,2,1,NA,2,2,2,3,NA,3,2,4,3,2,3,1,4,2,1,3,2,1,1,NA,3,1,2,2,3,3,6,3,8,1,5,7,1,9,9,2,2,4,1,1,3,3,NA,1,3,3,3,3,NA,3,NA,NA,NA,3,1,3,5,3,3,4,1,2,1,2,2,NA,2,1,3,1,5,2,2,2,1,1,1,2,2,3,1,2,2,2e+07,2,7,1,1,2,1,2,1,1,2,10,1,1,1,1,1,1,1,1,1,6,5,1,3,1,1,1,NA,1103,1240,840002,840002,840003,840001,3,2,1946,49,2,4,4,2,840118,18,2,5,NA,2,1,4,8,8,1,626,132,2,4,840010,840002,NA,1240,2,2,1,2,1995,0.82535,0.648508,0.82535,2,2,0,0.193333,1,0.407091,0.915,0,0,0,0,0,0,1,0.333333,0,0,0,0,0,0.66,0.66,0.44,1,0,1,0.666667,0,NA,0.33,0.19651,0,0,0.555556,0.185185,0.66,0.5,0.58,0.58,3
"1007",3,840,"USA",2,"USA",840,1,1007,1,1,2,3,2,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,4,2,2,2,1,3,3,2,3,3,3,3,3,2,3,NA,NA,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,3,1,1,8,9,10,2,1,3,2,2,3,4,1,2,2,2,2,2,2,2,1,2,1,1,1,4,1,6,0,3,1,2,2,1,1,1,2,NA,2,3,2,3,1,2,4,1,4,1,1,2,3,1,1,1,3,3,1,3,3,3,3,5,2,5,2,8,3,2,5,8,4,2,3,2,1,4,4,3,3,2,4,3,3,3,NA,3,3,3,3,5,5,8,3,4,4,2,2,2,3,3,3,2,2,2,1,3,2,2,2,1,1,1,2,3,3,3,1,2,2e+07,1,3,1,1,1,1,1,1,1,1,8,1,2,2,2,2,2,2,2,7,5,5,2,2,3,1,1,NA,1103,1240,840002,840002,840001,5,2,1,1964,30,2,2,5,2,840119,20,2,1,7,1,1,4,7,7,3,834,61,1,4,840010,840002,NA,1240,2,3,2,2,1995,1.24553,0.648508,1.24553,1,2,NA,0.443611,1,0.544352,1,0,0,0.33,0.11,0.33,0,0.333333,0.221111,1,1,1,1,0,0.33,1,0.443333,0,1,1,0.666667,1,0.66,0.66,0.773333,0.111111,0.666667,0.444444,0.407407,0.66,0,0.33,0.33,3
"1008",3,840,"USA",2,"USA",840,1,1008,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,1,4,3,1,1,3,1,3,1,3,3,1,1,2,4,4,3,NA,1,1,2,2,2,NA,NA,1,1,1,2,2,2,2,2,2,1,1,1,1,NA,1,6,6,6,1,1,3,2,2,3,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,4,4,1,2,2,2,2,2,3,1,3,4,4,4,1,2,3,1,4,1,2,1,1,1,1,1,1,1,1,1,2,3,3,10,2,6,1,7,1,6,7,7,9,2,3,1,1,3,3,3,3,1,3,3,3,3,3,1,3,3,2,5,8,8,4,4,4,1,2,1,3,3,3,1,1,3,2,6,2,2,2,3,NA,1,2,3,2,1,1,2,2e+07,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,NA,1105,1240,840001,840001,840002,5,2,2,1960,34,2,2,9,3,840123,21,2,5,9,2,1,2,8,8,1,850,75,3,1,840010,840003,NA,1240,1,1,1,2,1995,1.29555,0.648508,1.29555,0,1,NA,0.0825,1,0.185185,1,0,0,0.33,0.11,0,0,0,0,0,0,0,0,0,0,0.66,0.22,0,0,0,0,0,1,1,0.666667,0,0,0.222222,0.074074,0,0,0,0,3
"1009",3,840,"USA",2,"USA",840,1,1009,1,1,1,2,2,1,2,3,1,1,1,2,2,2,2,1,1,2,1,1,2,4,2,1,1,3,3,2,3,3,3,1,3,3,3,2,3,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,3,3,3,9,9,10,1,1,3,2,2,2,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,1,1,2,1,1,4,2,4,1,4,3,1,4,1,1,1,2,1,1,1,1,2,1,3,2,3,3,NA,2,10,1,1,2,4,10,5,8,2,3,1,2,2,3,4,3,2,2,3,2,2,3,2,3,3,3,6,6,8,4,4,4,1,2,1,2,2,3,2,1,2,NA,7,2,NA,2,3,1,1,3,3,2,1,2,2,2e+07,1,6,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,5,5,1,1,3,2,1,1,NA,1103,1240,840002,840002,840001,5,2,2,1948,47,2,4,7,3,840121,19,2,1,7,2,1,3,NA,NA,4,720,85,2,1,840010,840003,NA,1240,1,2,1,1,1995,1.49564,0.648508,1.49564,0,1,NA,0.179445,1,0.407407,1,0,0,0.33,0.11,0,0,0.833333,0.277778,0,0,0,0,0.33,0.33,0.33,0.33,0,0,1,0.333333,1,1,1,1,0,0.444444,0.444444,0.296296,0,0,0,0,3
"1010",3,840,"USA",2,"USA",840,1,1010,1,3,3,1,1,1,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1,1,3,1,1,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,3,1,10,4,1,1,1,1,3,4,5,1,NA,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,3,1,2,1,1,1,3,2,2,2,2,1,3,3,4,4,2,3,2,1,1,3,3,1,1,3,2,1,1,2,1,2,5,2,7,3,10,1,3,10,10,1,2,2,1,3,3,3,2,1,2,3,1,2,3,3,NA,NA,NA,3,1,2,1,3,3,4,1,1,2,3,1,2,1,1,2,1,6,2,2,1,2,1,1,3,NA,2,1,NA,9,9e+07,1,3,1,1,2,1,2,1,2,1,10,1,1,1,NA,NA,1,9,10,10,10,8,8,NA,NA,1,1,NA,1102,1240,840002,840002,840003,840001,4,2,1935,60,3,5,6,3,840120,24,1,1,7,1,NA,3,NA,NA,2,345,70,1,8,840011,840010,NA,1240,2,2,1,1,1995,0.68529,0.648508,0.68529,5,3,0,0.232778,0.915,0.739907,1,0,0,0.66,0.22,0,0,0.333333,0.111111,0,NA,0,0.05,0.66,0.33,0.66,0.55,0,0,1,0.333333,1,0.33,0.66,0.663333,0.888889,1,1,0.962963,1,1,1,1,3
"1011",3,840,"USA",2,"USA",840,1,1011,1,1,2,4,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,4,1,3,3,3,3,3,3,3,3,3,2,3,3,1,1,2,1,1,2,2,NA,2,2,2,2,2,2,1,2,2,2,2,1,2,NA,3,1,9,9,10,1,3,3,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,5,7,NA,1,2,2,2,2,3,2,2,3,3,3,2,3,1,1,4,3,2,2,1,3,3,1,1,NA,3,1,3,3,3,3,5,2,7,1,10,5,6,10,5,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,NA,4,3,3,NA,3,4,4,1,1,1,3,3,3,2,1,3,1,2,1,1,1,2,NA,1,2,2,1,1,3,0,100000020,1,7,1,1,2,1,2,NA,1,1,10,2,1,1,1,1,1,4,1,NA,1,1,1,1,2,2,1,NA,1105,1240,8,8,840003,840003,NA,1,1921,74,3,6,9,3,840123,31,2,4,12,1,NA,NA,NA,NA,2,1245,75,2,8,840010,840010,NA,1240,1,1,2,1,1995,0.53023,0.648508,0.53023,4,2,1,0.303333,1,0.579258,0.83,0,0.33,0.33,0.22,0,0,1,0.333333,0,0,0,0,0.66,0.66,0.66,0.66,1,1,1,1,NA,0.66,0.33,0.50103,0.333333,NA,0,0.151,0.33,1,0.665,0.665,3
"1012",3,840,"USA",2,"USA",840,1,1012,2,1,2,2,2,2,2,2,NA,3,2,1,2,1,1,1,2,2,2,1,2,3,4,2,3,3,3,3,3,1,3,3,3,2,1,1,4,1,1,1,1,1,1,1,NA,2,1,2,2,2,1,2,2,2,2,1,2,3,3,3,4,7,5,2,2,3,3,2,3,4,3,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,0,2,1,2,2,2,2,3,2,3,2,3,3,3,4,3,4,2,2,3,2,1,1,3,2,2,2,2,1,1,1,2,3,3,2,1,5,3,8,4,3,7,5,1,2,4,NA,2,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,7,3,4,4,1,1,2,3,3,3,2,2,3,1,2,1,2,1,1,2,2,3,3,2,1,2,0,100000020,2,5,NA,1,1,1,2,2,2,1,8,2,5,3,4,3,4,NA,4,9,9,8,1,5,NA,4,1,NA,NA,1240,840002,840002,840003,840001,2,1,1952,43,2,3,9,3,840123,23,2,1,2,2,2,4,8,8,2,235,90,2,4,840010,840010,NA,1240,2,2,2,1,1995,1.53565,0.648508,1.53565,5,3,1,0.728493,0.83,0.826833,0.915,0.5,1,0.66,0.72,0.33,NA,0.666667,0.53333,1,1,1,1,NA,1,0.33,0.66064,1,1,1,1,1,0.66,0.66,0.773333,NA,0.888889,0.888889,0.784,1,0.5,0.75,0.75,3
