"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"52085",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050338,4528,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,60,16.53,17.53,20171127,NA,NA,NA,158,"de",1.30722114381187,0.217695778197858,0.315059861373661,"CH0","CH03",NA,1,1,1,1,1,3,2,4,1,1,8,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,2,5,1,2,2,5,3,4,3,5,1,2,2,2,2,2,2,3,4,3,3,1,3,2,4,3,1,1,1,3,1,2,2,3,6,7,4,4,1,4,2,4,2,1,3,3,3,3,3,3,3,2,2,2,9,4,2,4,1,NA,75605,7,1,10,6,3,8,10,6,5,10,8,2,2,1,3,3,4,2,NA,NA,4,0,8,NA,4,2,0,1,0,0,1,1,4,1,1,9,3,9,9,10,10,10,1,1,1,2,3,2,2,3,3,1,2,4,4,2,1981,36,3,2,1,756,"CH",0,528,"NL",1,756,"CH",6,1,0,2,4,2,3,2,8,3,3,2,1,1,1,43,NA,3,72,NA,NA,8
"52086",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050339,1043,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,64,9.03,10.07,20170928,NA,NA,NA,158,"de",0.934148302140327,0.217695778197858,0.315059861373661,"CH0","CH02",NA,3,1,1,1,1,2,2,2,2,2,9,8,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,2,4,1,2,4,2,2,2,1,4,1,1,1,2,2,2,3,4,4,3,4,3,4,4,1,2,1,1,1,2,1,1,1,1,5,1,5,5,1,3,2,3,2,3,2,3,2,2,2,2,3,2,2,2,8,4,4,4,1,NA,75605,8,6,4,7,1,8,8,8,2,10,7,2,1,1,4,NA,4,3,1,4,4,2,2,NA,4,1,1,0,0,0,7,1,2,1,1,10,6,8,8,6,1,2,1,1,1,2,2,2,3,1,1,1,1,4,4,2,1957,60,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,0,2,3,2,4,2,3,2,3,2,2,2,1,73,NA,3,26,NA,NA,NA
"52087",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050340,4380,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,67,14.04,15.11,20171106,NA,NA,NA,158,"de",0.877518121883917,0.217695778197858,0.315059861373661,"CH0","CH04",NA,2,1,1,1,2,2,1,2,1,2,9,8,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,5,1,2,2,5,2,4,4,4,1,1,1,2,2,2,3,4,4,4,4,3,1,4,2,3,1,1,3,2,1,3,2,3,7,7,3,6,3,1,3,2,4,2,2,2,2,2,2,2,2,2,2,1,7,4,3,4,1,NA,75602,7,2,10,8,1,10,10,6,1,9,10,1,1,1,4,4,4,1,1,4,4,1,4,NA,1,1,1,1,0,1,8,1,1,1,1,10,1,7,8,9,6,8,1,3,1,2,4,1,3,2,2,1,2,3,4,2,1982,35,3,2,2,14,"014",1,756,"CH",1,756,"CH",1,1,2,4,7,3,7,3,7,3,7,3,1,1,2,12,NA,1,24,NA,NA,10
"52088",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050341,4209,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,87,13.35,15.02,20170927,NA,NA,NA,144,"fr",1.25983523194938,0.217695778197858,0.315059861373661,"CH0","CH01",NA,2,1,1,2,3,2,1,3,2,3,7,8,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,2,4,3,3,3,1,2,2,1,2,1,3,3,3,3,4,4,2,4,3,1,2,1,2,1,3,1,1,1,3,3,3,7,8,5,4,4,2,1,2,2,1,1,1,3,3,1,2,1,2,1,2,10,4,4,4,1,NA,75601,7,0,10,8,0,9,10,5,2,10,10,1,1,1,4,2,3,2,1,4,4,2,6,NA,6,1,0,0,0,0,5,1,3,1,1,6,5,7,5,5,5,2,1,3,1,1,3,2,2,1,1,1,2,2,2,2,1940,77,6,3,2,250,"FR",1,756,"CH",1,756,"CH",5,1,2,1,3,2,NA,NA,3,2,3,2,4,NA,2,73,NA,7,NA,NA,NA,2
"52089",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050342,1054,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,65,16.23,17.28,20171007,NA,NA,NA,144,"fr",1.08835702535487,0.217695778197858,0.315059861373661,"CH0","CH01",NA,1,1,1,1,1,2,1,2,1,2,8,4,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,1,1,1,1,3,4,3,1,4,1,2,1,2,2,2,2,1,4,2,4,4,1,1,3,1,NA,1,1,2,1,3,2,2,1,1,5,1,1,2,3,1,1,2,2,2,2,2,3,4,3,2,2,2,10,3,3,4,1,NA,75603,4,2,10,10,1,6,5,3,8,10,10,1,1,1,3,2,4,1,1,3,4,1,8,NA,5,1,1,0,0,1,3,1,1,1,1,10,5,5,3,1,1,1,1,1,1,1,5,1,2,1,1,1,4,4,4,2,1945,72,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,3,2,3,2,3,2,1,1,1,1,4,4,2,72,NA,6,44,NA,NA,3
"52090",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050343,4528,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,117,13.48,15.45,20171123,NA,NA,NA,158,"de",0.787500409238779,0.217695778197858,0.315059861373661,"CH0","CH03",NA,1,3,1,2,2,2,1,3,1,2,10,7,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2,3,3,3,1,2,5,4,2,1,2,3,1,2,2,2,2,1,2,2,3,2,2,NA,NA,NA,NA,NA,1,3,2,2,2,2,2,3,5,NA,2,NA,2,3,NA,3,NA,3,3,NA,3,3,NA,3,3,2,NA,4,7,4,3,4,1,NA,NA,7,1,5,5,1,10,10,2,8,10,7,2,2,1,NA,2,3,2,2,2,4,1,4,NA,1,1,1,1,1,1,6,1,1,1,1,5,2,4,4,4,NA,1,1,1,1,2,4,2,1,2,2,2,2,3,3,1,1956,61,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,1,3,6,3,6,3,2,1,5,3,1,5,2,NA,NA,4,33,NA,NA,NA
"52091",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050344,5134,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,45,14.21,15.06,20171020,NA,NA,NA,158,"de",1.07600956221927,0.217695778197858,0.315059861373661,"CH0","CH06",NA,3,2,1,1,2,2,1,2,2,3,9,10,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,3,1,2,2,4,4,2,2,4,1,1,1,1,1,1,2,4,4,3,4,1,3,2,1,2,0,1,2,1,2,2,2,2,3,3,2,5,9,3,2,3,3,1,2,2,2,2,2,1,1,2,2,2,5,4,3,4,2,NA,75603,7,2,5,9,1,5,10,6,2,10,8,2,2,1,4,3,4,2,1,2,4,1,3,NA,4,1,1,1,0,1,5,2,1,1,1,5,2,6,6,8,8,6,2,2,1,1,4,2,2,1,1,1,2,2,3,2,1937,82,6,3,1,756,"CH",1,756,"CH",1,756,"CH",5,1,2,1,2,1,NA,NA,1,1,2,1,4,NA,2,81,NA,8,NA,NA,NA,NA
"52092",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050345,4220,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,48,13.49,14.37,20171204,NA,NA,NA,158,"de",0.719638706340485,0.217695778197858,0.315059861373661,"CH0","CH06",NA,1,1,2,1,2,2,NA,4,1,1,9,9,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,5,2,4,2,4,4,2,2,4,1,2,2,3,2,2,4,4,4,3,4,1,4,4,1,2,0,3,1,3,1,3,3,3,7,9,2,3,1,4,3,2,3,2,2,2,3,3,2,3,3,2,2,3,7,2,1,3,1,NA,75601,5,1,10,8,2,9,10,2,3,10,7,2,2,1,4,3,3,3,2,2,4,0,8,NA,7,2,0,0,0,0,1,1,2,1,1,1,2,5,5,10,3,2,2,1,1,3,3,2,2,2,2,1,2,3,3,1,1994,23,1,1,1,756,"CH",0,528,"NL",0,528,"NL",6,1,0,3,6,3,NA,NA,6,3,7,3,6,NA,NA,NA,NA,1,NA,NA,NA,NA
"52093",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050346,5124,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,59,15.1,16.09,20170920,NA,NA,NA,158,"de",0.794151343966754,0.217695778197858,0.315059861373661,"CH0","CH02",NA,2,1,1,1,1,2,2,3,1,1,8,8,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,2,1,2,5,1,2,2,4,3,2,2,3,1,1,2,2,2,2,2,4,4,4,4,4,1,4,1,2,1,2,3,1,1,2,2,2,6,3,5,7,3,3,3,2,2,2,2,2,3,3,2,2,3,2,2,3,9,3,4,4,1,NA,75603,7,1,10,7,2,8,10,7,5,10,10,1,1,1,4,3,4,1,1,4,4,2,7,NA,4,2,1,NA,0,0,7,2,2,1,1,10,4,7,10,10,5,6,1,1,1,1,3,2,2,1,1,1,1,3,3,2,1974,43,3,2,1,756,"CH",1,756,"CH",1,756,"CH",3,1,2,4,5,3,5,3,3,2,3,2,1,1,3,26,NA,6,24,NA,NA,8
"52094",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050347,4505,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,63,9.04,10.07,20171108,NA,NA,NA,144,"fr",0.84727844254237,0.217695778197858,0.315059861373661,"CH0","CH01",NA,2,1,1,2,2,2,1,2,1,2,8,8,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,4,1,2,5,4,2,2,1,4,2,2,2,2,2,2,3,3,3,2,3,1,4,1,4,2,1,2,1,2,2,2,2,3,8,8,3,3,4,1,1,3,3,2,2,1,3,3,2,3,2,3,2,4,10,4,4,1,1,NA,75601,2,1,10,7,1,9,10,1,7,10,10,1,1,1,4,4,4,1,1,4,4,1,3,NA,7,2,0,0,0,0,5,1,3,1,1,5,5,7,6,9,1,5,1,3,1,1,3,2,2,2,2,2,3,4,4,1,1964,53,4,3,2,250,"FR",0,250,"FR",0,250,"FR",1,1,3,5,7,3,4,2,4,2,6,3,1,5,2,33,NA,2,NA,NA,NA,10
"52095",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050348,1011,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,60,12.5,13.5,20171026,NA,NA,NA,158,"de",0.850970207057507,0.217695778197858,0.315059861373661,"CH0","CH04",NA,1,1,1,1,2,2,2,1,2,2,8,7,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,2,4,1,2,5,4,4,4,2,4,1,2,2,3,3,2,3,3,2,2,3,2,3,4,1,2,1,2,2,2,2,2,2,3,7,8,4,3,3,2,1,3,3,2,2,2,4,4,2,2,2,2,1,3,8,4,3,4,1,NA,75604,8,1,9,8,4,7,9,4,6,9,9,1,1,1,4,3,4,3,2,3,4,8,2,NA,1,1,1,1,1,1,9,3,4,2,1,2,2,1,3,3,1,1,2,2,1,2,3,3,3,2,2,1,2,3,3,1,1968,49,4,2,1,756,"CH",1,756,"CH",1,756,"CH",1,1,0,3,7,3,5,3,3,2,3,2,1,1,1,33,NA,2,26,NA,NA,10
"52096",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050349,5121,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,59,16.07,17.06,20170922,NA,NA,NA,144,"fr",1.25983523194938,0.217695778197858,0.315059861373661,"CH0","CH01",NA,1,1,1,1,3,3,1,2,2,1,7,10,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,1,2,2,5,3,5,2,5,1,1,1,2,1,1,2,4,4,2,4,3,4,3,1,1,1,1,2,2,1,2,3,3,NA,3,NA,8,5,4,2,4,3,2,2,2,NA,NA,2,3,NA,NA,NA,NA,8,4,4,4,1,NA,NA,7,1,10,7,1,10,10,8,3,10,8,1,1,1,4,3,4,NA,1,4,4,2,8,NA,7,1,1,0,0,0,5,1,1,1,1,10,7,10,10,10,10,10,1,1,1,1,4,1,2,2,1,1,1,4,4,2,1937,82,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,3,2,3,2,3,2,1,1,3,2,4,4,2,73,NA,6,72,NA,NA,2
"52097",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050350,5090,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,77,10.25,11.42,20180121,NA,NA,NA,207,"it",0.777993045563913,0.217695778197858,0.315059861373661,"CH0","CH07",NA,3,1,1,2,1,3,2,1,2,2,7,8,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,4,1,2,4,4,2,2,2,5,1,2,2,4,2,2,3,4,4,2,4,1,4,4,1,2,0,1,1,3,2,3,2,3,5,7,5,4,3,2,3,3,3,3,2,2,3,3,2,4,3,2,2,4,6,4,4,4,2,NA,NA,2,2,8,8,1,9,10,6,8,5,7,4,4,1,3,3,NA,2,2,4,4,9,1,NA,1,1,1,0,0,1,10,1,3,1,1,2,1,1,4,3,1,1,1,1,0,NA,3,3,1,3,2,2,2,4,4,1,1972,45,4,2,2,380,"IT",0,380,"IT",0,380,"IT",1,1,0,2,6,3,7,3,2,1,2,1,1,7,2,25,NA,7,23,NA,NA,6
"52098",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050351,1011,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,72,14.5,16.02,20170927,NA,NA,NA,158,"de",1.0226264411042,0.217695778197858,0.315059861373661,"CH0","CH05",NA,2,1,1,2,2,2,2,2,2,3,7,7,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,NA,2,5,3,3,2,4,3,3,2,2,1,2,2,3,3,2,2,NA,3,3,4,3,4,4,1,2,0,NA,1,2,1,3,3,3,5,4,5,5,5,3,2,3,3,2,3,2,3,3,2,3,3,2,2,3,8,4,4,4,1,NA,75601,7,1,10,10,1,10,10,NA,1,10,8,1,1,1,3,2,3,2,NA,4,4,1,4,NA,1,1,1,0,0,0,8,1,1,1,1,10,6,4,10,1,NA,10,1,NA,1,2,4,2,2,2,2,1,2,3,4,2,1955,62,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,0,2,3,2,3,2,2,1,2,1,2,4,2,91,NA,7,31,NA,NA,3
"52099",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050352,4505,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,54,18.49,19.43,20171211,NA,NA,NA,144,"fr",0.989255859826058,0.217695778197858,0.315059861373661,"CH0","CH01",NA,1,1,2,1,2,4,2,1,1,1,9,9,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,5,1,1,5,5,3,2,4,5,1,2,1,2,2,2,3,4,4,4,4,1,4,1,4,2,1,1,1,4,1,3,3,3,NA,8,5,1,2,1,2,2,3,1,1,1,1,1,1,2,2,3,2,1,10,4,2,4,1,NA,75612,7,4,8,7,3,9,10,5,10,9,10,3,3,1,4,3,4,2,2,4,4,8,1,NA,1,2,1,1,1,1,10,1,2,1,1,1,1,1,5,2,1,1,3,1,1,1,3,2,1,2,2,1,1,3,3,1,1991,26,2,1,1,756,"CH",0,250,"FR",1,756,"CH",1,1,0,2,7,3,3,2,2,1,3,2,1,2,1,21,NA,5,53,NA,NA,4
"52100",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050353,5124,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,58,14.53,15.51,20170914,NA,NA,NA,158,"de",0.742197345438913,0.217695778197858,0.315059861373661,"CH0","CH02",NA,3,1,1,1,1,1,1,3,1,1,10,6,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,1,2,5,4,4,4,4,4,1,2,1,3,2,2,2,3,3,3,3,2,3,1,4,2,1,3,3,1,1,2,2,3,6,7,3,1,3,4,2,3,3,2,3,2,3,3,3,3,3,2,2,3,8,4,4,4,1,NA,NA,7,1,10,7,1,8,10,1,1,10,10,1,1,2,4,4,3,3,2,2,4,2,8,NA,1,1,1,1,0,0,9,1,1,1,1,3,5,6,8,7,4,7,1,1,1,1,3,3,3,2,1,1,2,2,3,1,1949,68,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,0,2,5,3,3,2,2,1,3,2,4,4,1,11,NA,7,22,NA,NA,6
"52101",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050354,3048,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,45,9.59,10.44,20171014,NA,NA,NA,158,"de",1.13450062710032,0.217695778197858,0.315059861373661,"CH0","CH04",NA,1,1,2,2,1,4,2,NA,2,3,7,7,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,2,5,1,5,2,3,2,5,1,1,1,2,2,2,3,4,4,4,2,3,1,1,3,1,1,3,1,2,2,1,2,3,5,3,3,4,3,4,2,3,3,1,1,2,4,4,1,4,4,2,3,2,9,1,1,1,NA,NA,NA,3,1,2,2,1,9,10,9,1,9,8,2,2,2,4,4,4,4,2,4,4,0,8,NA,7,2,1,1,0,0,4,1,1,5,1,10,5,5,5,2,7,NA,1,7,1,1,3,2,2,2,2,2,4,4,4,1,1962,55,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,1,2,3,2,3,2,3,2,3,2,1,2,3,32,NA,3,52,NA,NA,6
"52102",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050355,4386,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,129,15.04,17.13,20170916,NA,NA,NA,144,"fr",1.27994514161034,0.217695778197858,0.315059861373661,"CH0","CH01",NA,4,2,1,1,3,3,1,1,1,1,10,5,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,1,2,2,2,3,2,1,4,1,2,2,3,2,2,1,4,3,4,4,1,3,1,4,2,1,1,1,3,1,2,2,2,5,3,8,3,7,4,2,3,2,2,2,1,2,2,3,3,2,1,1,3,10,1,1,3,1,NA,75603,9,5,9,9,10,10,10,9,9,10,9,2,2,1,3,1,4,4,1,4,3,0,8,NA,1,1,1,0,1,1,10,1,1,1,1,10,5,1,10,10,2,5,3,5,1,1,4,2,2,1,2,1,1,1,3,2,1978,39,3,2,2,214,"DO",0,214,"DO",0,214,"DO",1,2,2,4,4,2,7,3,3,2,1,1,1,4,2,14,NA,5,14,NA,NA,10
"52103",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050356,4505,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,69,9.34,10.43,20171107,NA,NA,NA,144,"fr",0.742930048254886,0.217695778197858,0.315059861373661,"CH0","CH01",NA,1,1,1,1,1,2,1,1,1,1,10,7,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,2,5,2,5,2,3,2,3,3,3,1,1,1,1,1,1,2,4,4,4,4,3,1,3,2,2,1,2,1,2,1,1,1,3,5,4,4,4,4,2,3,2,3,2,2,2,2,2,2,3,3,2,2,3,9,4,2,4,1,NA,75601,6,5,10,10,1,10,10,5,9,10,9,1,1,1,4,4,4,2,1,4,4,2,2,NA,2,1,1,1,0,1,10,5,1,1,1,10,2,10,10,4,6,2,1,1,1,2,5,1,2,1,1,2,2,3,4,2,1949,68,6,3,1,756,"CH",0,250,"FR",1,756,"CH",5,1,2,1,7,3,NA,NA,5,3,3,2,4,NA,NA,26,NA,3,NA,NA,NA,4
"52104",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050357,4528,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,83,17.06,18.29,20170921,NA,NA,NA,158,"de",0.947871406931338,0.217695778197858,0.315059861373661,"CH0","CH03",NA,2,3,1,1,1,4,1,2,2,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,5,NA,NA,NA,NA,5,2,2,3,1,2,4,3,2,2,2,2,3,2,NA,NA,NA,1,NA,NA,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,10,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,4,4,2,2,4,NA,NA,NA,2,1961,56,5,3,2,70,"BA",0,70,"BA",0,70,"BA",1,1,2,2,2,1,4,2,0,1,0,1,1,1,2,75,NA,10,83,NA,NA,NA
"52105",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050358,4380,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,76,10.08,11.24,20171019,NA,NA,NA,158,"de",0.774244738518155,0.217695778197858,0.315059861373661,"CH0","CH04",NA,1,1,1,2,1,2,2,2,2,2,9,8,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,3,1,1,2,3,2,2,2,2,1,2,1,3,3,2,2,2,3,2,2,3,2,2,3,2,1,3,3,2,2,3,3,3,4,8,8,6,6,4,2,2,1,2,2,2,3,3,2,2,1,1,2,2,9,2,3,NA,1,NA,75604,6,5,8,8,6,5,8,8,7,10,9,2,2,1,4,2,4,1,1,4,4,5,7,NA,2,1,1,0,1,1,10,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,2,2,1,1,1,4,4,4,2,1965,52,4,3,2,504,"MA",0,504,"MA",0,504,"MA",1,1,1,3,5,3,3,2,0,1,2,1,1,1,2,52,NA,7,31,NA,NA,NA
"52106",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050359,4332,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,NA,9.06,8.19,20171031,NA,NA,NA,144,"fr",1.27868281629216,0.217695778197858,0.315059861373661,"CH0","CH02",NA,1,2,2,2,2,3,2,4,2,2,7,8,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,1,2,3,4,4,3,2,4,1,2,2,2,2,2,3,4,4,4,4,1,4,3,4,2,0,3,1,3,1,3,2,3,7,8,3,3,3,4,3,2,4,2,2,2,2,2,2,2,2,2,2,2,9,3,3,4,1,NA,75609,2,1,8,6,3,8,10,1,5,10,9,2,2,1,4,3,4,2,1,4,4,0,8,NA,7,3,0,0,0,0,1,1,6,2,1,10,6,10,10,10,6,8,4,1,1,2,4,3,2,2,2,1,2,4,4,1,1982,35,3,2,1,756,"CH",1,756,"CH",1,756,"CH",4,1,2,3,3,2,NA,NA,3,2,3,2,1,NA,2,72,NA,7,NA,NA,NA,7
