"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"30199",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050455,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,60,17.16,18.16,20181108,NA,NA,NA,207,"it",1.78144030215669,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,4,2,1,2,2,3,1,3,2,1,8,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,1,2,5,1,1,5,3,1,1,2,2,1,2,2,3,3,2,2,3,3,3,3,4,3,2,3,2,0,3,1,3,1,2,1,2,7,3,6,2,5,3,2,3,4,2,3,3,3,3,3,3,3,1,3,3,1,4,4,4,1,NA,38013,7,1,10,7,1,10,10,7,8,10,6,2,2,2,3,2,2,3,2,2,4,1,8,NA,5,1,1,1,NA,NA,7,1,1,3,1,1,3,6,9,6,2,7,1,1,1,3,2,3,3,2,2,2,2,4,4,1,1975,43,3,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,3,2,1,2,1,2,1,2,1,1,1,2,83,NA,6,93,NA,NA,9
"30200",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050456,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,42,16.54,17.36,20181029,NA,NA,NA,207,"it",0.828959650456113,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,4,2,2,1,1,3,2,3,2,2,8,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,2,1,2,4,1,2,4,4,2,2,2,2,1,2,2,3,2,3,3,3,3,3,3,3,4,2,3,2,1,1,3,2,2,3,1,3,5,2,8,3,6,3,3,4,1,4,3,3,4,4,1,3,3,2,3,4,5,3,3,4,1,NA,38009,8,1,10,8,1,10,10,10,7,8,7,1,1,1,3,2,3,3,2,3,3,1,8,NA,7,2,1,1,NA,NA,6,1,1,1,1,3,3,6,8,8,3,8,1,1,1,3,2,2,2,2,2,2,4,4,4,1,1982,36,3,2,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,1,3,2,NA,NA,2,1,2,1,1,NA,2,25,NA,6,NA,NA,NA,5
"30201",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050457,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,45,15.44,16.29,20181114,NA,NA,NA,207,"it",1.41424276925887,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,4,3,1,2,2,2,2,2,2,2,7,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,4,1,2,4,4,2,2,3,3,1,2,2,3,3,2,3,2,3,3,3,1,4,3,2,2,1,3,1,2,1,3,1,3,8,5,4,3,2,2,2,3,4,2,2,2,2,2,4,3,2,3,2,2,3,3,2,3,2,NA,38012,7,1,9,6,1,10,10,6,9,9,7,1,1,2,3,1,2,3,1,3,4,1,3,NA,3,1,1,1,1,1,8,3,1,4,2,1,5,3,6,2,2,7,1,1,1,2,2,2,2,2,2,2,2,3,3,1,1943,75,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,2,2,1,2,1,1,1,1,1,4,4,2,31,NA,7,81,NA,NA,5
"30202",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050458,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,48,15.27,16.15,20181105,NA,NA,NA,207,"it",1.11170291226534,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,4,2,1,1,2,3,1,2,2,2,6,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,4,4,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,2,3,2,0,2,1,3,1,1,1,1,3,6,8,3,6,3,3,3,3,4,3,3,3,3,3,4,3,1,3,3,4,4,4,4,1,NA,38066,10,1,10,7,1,10,10,8,8,10,7,2,2,2,4,2,2,3,2,3,4,1,4,NA,1,1,1,1,NA,NA,8,4,2,4,1,7,3,7,7,7,4,7,1,1,1,2,4,2,2,2,2,2,2,4,4,2,1949,69,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,4,1,1,2,1,1,1,1,1,4,3,NA,51,NA,8,14,NA,NA,NA
"30203",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050459,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,40,16.31,17.11,20181105,NA,NA,NA,207,"it",1.33151859603088,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,4,3,1,2,2,3,3,1,3,4,5,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,2,2,1,2,1,2,4,2,2,2,2,3,2,3,3,3,3,3,1,3,3,2,3,3,1,1,3,1,0,1,1,4,NA,NA,NA,NA,7,3,7,3,5,1,2,3,3,2,2,2,3,3,3,2,3,2,2,3,3,4,4,4,1,NA,38013,10,3,10,6,4,9,10,9,9,8,8,1,1,2,3,2,3,3,2,3,3,1,2,NA,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,3,3,2,1937,82,6,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,2,1,1,1,NA,NA,0,1,0,1,5,NA,NA,NA,NA,7,NA,NA,NA,2
"30204",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050460,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,43,11.35,12.18,20181029,NA,NA,NA,207,"it",1.67723741750758,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,4,3,1,2,2,3,1,1,2,2,6,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,4,2,4,4,3,2,2,2,3,1,2,2,2,2,2,2,3,3,3,3,3,4,3,2,2,0,2,2,3,1,NA,NA,NA,3,2,6,6,8,2,3,3,2,3,3,3,3,3,3,3,3,1,3,3,1,4,4,4,1,NA,38005,10,2,10,10,1,10,10,10,7,10,8,2,2,2,2,3,3,3,2,3,3,1,2,NA,2,1,1,1,1,1,10,6,1,6,1,1,1,1,1,1,1,3,1,1,1,3,5,3,2,2,3,3,2,4,4,2,1979,39,3,2,2,11,"011",0,11,"011",0,11,"011",6,1,1,1,2,1,NA,NA,0,1,0,1,1,NA,2,91,NA,9,NA,NA,NA,3
"30205",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050461,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,43,18.42,19.25,20181107,NA,NA,NA,207,"it",1.67723741750758,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,4,3,2,2,2,3,2,3,2,2,7,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,1,4,4,2,2,2,2,2,2,3,3,3,3,2,3,3,3,3,3,4,2,3,2,0,3,1,3,2,2,2,2,4,3,8,4,4,3,2,4,4,2,4,4,4,4,3,4,3,2,3,4,1,4,4,4,2,NA,38066,7,2,10,7,1,10,10,8,8,10,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,7,NA,6,1,1,1,1,1,6,1,1,4,1,1,2,5,7,7,2,7,1,1,1,2,5,3,3,2,2,3,3,4,4,2,1983,35,3,2,2,498,"MD",0,498,"MD",0,498,"MD",6,1,0,1,2,1,NA,NA,2,1,1,1,1,NA,2,51,NA,8,NA,NA,NA,3
"30206",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050462,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,60,18.22,19.22,20181112,NA,NA,NA,207,"it",1.33151859603088,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,4,3,1,2,2,2,3,1,2,3,6,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,2,1,1,2,1,2,5,3,1,2,2,2,1,2,2,4,3,4,2,3,3,3,3,2,1,1,3,1,1,3,1,2,3,3,3,3,8,6,4,2,5,1,2,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,4,2,NA,38013,7,1,10,7,3,9,10,6,10,10,7,1,1,1,3,2,3,3,1,3,3,1,1,NA,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,3,3,1,4,4,2,1938,80,6,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,2,1,1,1,NA,NA,0,1,0,1,5,NA,NA,NA,NA,9,NA,NA,NA,2
"30207",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050463,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,41,9.58,10.39,20181115,NA,NA,NA,207,"it",0.556638103237462,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,4,1,1,1,1,2,1,4,1,3,10,10,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,2,5,1,1,2,4,4,2,2,4,1,1,2,2,2,2,2,3,3,3,3,1,3,4,2,3,0,3,1,3,2,3,1,2,5,1,7,5,1,4,2,2,4,2,4,4,4,4,4,4,4,2,4,2,1,4,2,4,1,NA,38009,10,1,10,5,1,10,10,10,8,10,1,1,1,2,3,2,2,2,2,4,4,0,8,NA,7,2,0,0,0,0,1,1,1,1,1,10,1,10,10,10,1,1,1,1,1,1,4,2,2,1,1,1,1,4,4,2,1963,55,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,3,3,2,2,1,1,1,1,1,7,1,2,24,NA,3,72,NA,NA,4
"30208",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050464,514114,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,46,10.21,11.07,20181022,NA,NA,NA,207,"it",0.959456910491407,2.11849960474308,0.43917435221783,"ITC","ITC4",NA,2,3,1,2,2,3,1,3,2,2,7,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,5,1,2,5,4,1,2,2,2,1,2,2,3,3,2,2,2,3,3,2,1,3,2,3,2,0,3,1,3,2,2,1,2,7,6,6,7,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,1,NA,38009,3,1,10,7,1,10,10,7,7,9,6,2,2,2,4,2,2,3,1,3,4,1,8,NA,6,2,NA,NA,NA,NA,4,1,1,5,1,1,3,4,7,6,1,10,1,3,1,2,2,3,3,2,3,3,4,4,4,1,1991,27,2,1,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,1,3,2,NA,NA,2,1,2,1,1,NA,2,31,NA,6,NA,NA,NA,3
"30209",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050465,514116,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,42,8.39,9.21,20190118,NA,NA,NA,207,"it",0.907017131895662,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,2,2,2,2,2,1,2,2,3,6,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,2,2,3,3,1,2,5,4,1,1,3,2,1,3,3,3,3,3,3,3,4,4,4,1,4,4,3,2,0,1,NA,2,2,NA,2,NA,5,8,7,5,4,3,2,2,4,2,NA,NA,2,2,4,4,2,2,2,2,4,4,3,4,1,NA,NA,6,1,8,6,1,8,9,6,6,10,5,1,1,3,2,1,2,2,2,NA,4,0,4,NA,7,3,0,0,0,0,NA,1,3,1,1,7,NA,7,9,6,NA,NA,1,1,1,1,NA,2,2,1,1,2,1,1,1,2,1964,54,4,3,1,380,"IT",1,380,"IT",1,380,"IT",NA,1,0,1,3,2,NA,NA,1,1,1,1,1,NA,2,43,NA,8,NA,NA,NA,NA
"30210",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050466,514116,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,42,20.53,21.35,20190113,NA,NA,NA,207,"it",0.653037045601077,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,2,1,2,2,2,1,2,2,3,5,5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,2,1,3,3,1,2,NA,5,1,1,3,1,1,3,2,2,2,2,2,3,4,3,4,1,4,4,3,2,0,1,NA,2,1,NA,1,NA,5,6,5,4,4,3,2,2,4,2,NA,NA,2,2,4,4,2,2,2,2,3,4,3,4,1,NA,NA,5,1,8,5,1,8,9,6,6,10,4,1,1,2,2,1,2,1,1,NA,4,0,8,NA,7,3,0,0,0,0,NA,1,2,1,1,6,NA,6,9,5,NA,NA,1,1,1,1,NA,2,2,1,1,2,1,1,1,2,1959,59,5,3,1,380,"IT",1,380,"IT",1,380,"IT",3,1,1,1,3,2,NA,NA,1,1,1,1,2,NA,2,44,NA,8,NA,NA,NA,1
"30211",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050467,514116,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,49,18.31,19.2,20181022,NA,NA,NA,207,"it",2.0540281908285,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,2,1,2,2,4,2,4,2,2,6,7,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,1,3,3,1,2,4,3,1,2,3,2,1,3,3,3,NA,3,NA,3,3,3,3,3,1,1,4,2,1,3,1,3,3,2,1,2,NA,4,4,3,2,4,2,3,4,2,2,3,4,4,4,4,2,NA,3,4,5,4,3,4,1,NA,38066,7,1,8,7,1,NA,6,8,1,8,NA,2,2,2,4,3,2,NA,2,NA,4,0,8,NA,7,3,0,0,0,0,NA,3,3,2,1,NA,NA,5,7,7,1,NA,3,NA,1,1,2,3,2,1,1,2,1,2,3,1,1970,48,4,2,1,380,"IT",1,380,"IT",1,380,"IT",3,1,1,1,2,1,NA,NA,1,1,1,1,1,NA,2,51,NA,8,NA,NA,NA,NA
"30212",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050468,514116,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,61,18.11,19.12,20190119,NA,NA,NA,207,"it",2.0540281908285,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,1,1,1,1,3,2,4,2,3,8,8,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,5,2,5,2,3,1,2,5,3,2,2,3,4,2,2,2,4,4,3,3,1,4,4,2,3,NA,NA,1,4,1,2,1,NA,2,5,NA,4,3,4,3,2,2,1,3,2,3,3,2,3,3,2,3,3,2,3,3,4,1,NA,38002,8,1,9,3,1,9,10,4,2,10,4,2,2,3,4,2,2,1,2,3,4,0,8,NA,7,3,0,0,0,0,NA,1,1,1,1,10,6,7,10,7,2,10,1,1,1,2,4,2,2,3,2,2,1,1,1,1,1969,49,4,2,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,1,2,1,NA,NA,1,1,2,1,3,NA,NA,52,NA,8,NA,NA,NA,NA
"30213",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050469,514116,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,40,7.36,8.16,20190118,NA,NA,NA,207,"it",1.65916223562136,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,2,1,2,2,2,1,2,2,3,6,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,3,3,1,2,5,2,1,1,2,2,1,3,2,3,4,3,2,2,3,2,3,1,3,1,4,2,1,2,1,2,2,2,1,3,NA,7,6,6,6,2,2,3,3,1,2,2,3,3,2,3,2,2,3,2,6,3,3,4,1,NA,NA,9,4,8,6,1,8,6,7,6,10,6,1,1,2,4,1,2,3,2,3,4,1,4,NA,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1943,75,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,2,1,2,1,1,1,1,1,4,5,2,81,NA,8,NA,NA,NA,NA
"30214",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050470,514116,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,73,20.57,22.1,20181115,NA,NA,NA,207,"it",1.38525702514345,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,1,1,2,2,2,1,1,2,3,6,6,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,4,1,2,4,4,2,2,2,4,1,3,3,4,4,4,2,3,3,2,3,4,1,3,2,2,1,3,3,2,1,3,1,3,7,7,3,7,3,2,2,3,3,2,3,3,3,3,3,4,3,3,3,3,6,3,3,4,1,NA,38013,7,3,8,6,2,9,8,8,5,9,6,1,1,3,3,1,2,4,2,1,4,1,2,NA,1,1,1,1,1,1,7,3,1,2,1,1,1,1,3,2,1,2,1,1,1,1,2,4,4,1,2,2,2,1,3,1,1951,67,6,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,2,1,2,1,NA,NA,1,1,1,1,4,NA,2,33,NA,7,NA,NA,NA,NA
"30215",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050471,514116,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,55,11.03,11.58,20181122,NA,NA,NA,207,"it",1.12775601339861,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,2,1,1,1,3,2,1,2,1,7,5,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,2,4,3,3,1,3,1,2,2,5,2,2,3,3,2,3,1,4,4,4,4,3,1,2,1,2,0,2,1,4,2,3,2,3,5,7,4,8,1,2,3,3,3,3,3,2,3,3,3,3,3,2,2,2,1,2,4,3,1,NA,NA,3,6,10,8,7,8,10,9,5,10,1,1,1,2,1,2,2,3,2,1,4,1,2,NA,2,1,1,1,1,1,7,1,1,1,1,10,5,10,10,NA,NA,7,1,1,1,3,2,3,3,3,3,3,2,3,4,2,1986,32,2,2,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,2,5,3,6,3,3,2,3,2,1,1,2,26,NA,NA,13,NA,NA,NA
"30216",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050472,580035,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,53,19.26,20.19,20190129,NA,NA,NA,207,"it",1.12775601339861,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,1,1,1,1,3,1,2,2,2,10,10,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,1,1,2,4,2,4,3,4,2,2,2,2,1,1,1,1,2,1,1,3,4,3,3,3,1,3,4,2,NA,3,1,2,1,1,1,2,5,2,3,3,2,1,1,1,2,1,2,2,1,1,NA,3,1,1,1,1,5,NA,3,3,1,NA,38066,6,2,10,6,1,10,10,3,10,10,7,1,1,1,4,4,4,1,1,4,4,1,2,NA,3,1,1,1,NA,1,10,1,1,1,1,8,1,7,7,NA,1,NA,1,1,1,1,4,1,1,1,1,1,3,4,4,2,1988,30,2,2,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,3,7,3,NA,NA,3,2,3,2,1,NA,1,32,NA,6,NA,NA,NA,5
"30217",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050473,514116,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,50,18.41,19.31,20181121,NA,NA,NA,207,"it",0.907017131895662,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,2,1,2,2,NA,1,2,2,2,8,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,1,2,4,1,2,3,4,3,2,3,4,1,2,2,4,3,3,3,4,4,NA,4,1,3,4,3,2,0,3,NA,3,1,3,3,3,4,NA,2,8,4,3,2,2,NA,1,3,4,2,2,3,4,3,2,3,2,2,4,2,4,1,NA,38066,6,1,7,8,3,8,10,10,1,10,2,1,1,3,3,2,1,3,1,4,4,1,3,NA,5,1,1,1,1,1,7,1,1,1,1,8,1,6,6,6,1,NA,1,1,1,2,2,2,3,2,1,1,1,4,4,2,1965,53,4,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,4,3,2,3,2,1,1,1,1,1,1,2,43,NA,66,33,NA,NA,NA
"30218",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050474,580035,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,73,19.16,20.29,20190130,NA,NA,NA,207,"it",0.738101468484205,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,1,1,2,2,2,1,2,2,2,10,10,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,NA,2,1,2,4,2,4,NA,4,NA,2,2,2,1,3,1,3,3,3,2,3,3,2,2,1,4,3,1,1,1,3,1,2,1,2,2,NA,1,7,3,6,4,2,1,2,2,1,2,2,1,1,4,2,1,2,1,1,1,3,NA,3,1,NA,38005,4,1,10,7,1,8,10,2,10,10,2,1,1,1,4,4,4,1,1,4,4,1,4,NA,6,1,1,1,1,1,NA,1,1,1,1,7,1,NA,9,NA,1,1,1,1,1,1,4,2,2,1,1,2,2,3,4,1,1958,60,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,4,5,3,6,3,3,2,3,2,1,1,1,11,NA,3,23,NA,NA,NA
"30219",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050475,580035,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,90,19.15,20.45,20190128,NA,NA,NA,207,"it",1.12561627126261,2.11849960474308,0.43917435221783,"ITI","ITI1",NA,4,2,1,1,1,2,1,3,2,2,8,10,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,1,1,2,NA,NA,NA,3,3,NA,3,3,2,3,2,1,2,3,3,3,3,2,NA,3,3,2,1,3,1,3,1,NA,3,1,2,1,2,1,NA,NA,9,2,1,2,3,1,2,3,1,2,2,3,3,2,3,2,2,2,2,7,3,4,4,1,NA,NA,6,1,10,6,6,9,10,3,10,10,8,1,2,2,4,3,4,2,1,4,4,0,6,NA,7,NA,NA,0,NA,NA,3,1,1,1,1,6,1,6,6,6,1,2,1,6,1,2,NA,3,2,2,2,3,2,4,4,1,1987,31,2,2,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,2,3,2,7,3,3,2,3,2,1,1,2,34,NA,3,24,NA,NA,NA
