"","V1","C_COW_ALPHA","COW","B_COUNTRY_ALPHA","V2","V2A","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V67B","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77_01","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160E","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","v184b","V184G","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","Q223_LOCAL","V221","V222","V223","V224","V225","V225R2","V225R","V226","V226R","V226CS","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V236CS","V237","V238","V239","V240","V241","V242","V246","V247","V243","REGION_ISO","V244","V245","S018","V245A","Y001","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","wave"
"592",4,"USA",2,"USA",840,840,9804,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,3,1,1,2,4,1,2,4,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,3,1,3,10,10,3,1,2,1,1,1,2,2,1,2,2,2,1,2,4,4,2,4,4,4,1,1,1,1,2,3,1,2,2,2,2,4,2,3,3,4,4,2,1,2,1,4,1,1,2,3,1,2,1,1,2,1,2,2,3,3,5,2,5,1,5,1,5,3,2,2,4,4,4,2,4,4,3,3,2,3,3,4,2,3,4,4,3,4,2,3,3,3,3,2,1,4,1,3,3,2,3,1,1,1,1,2e+07,2,4,1,1,1,1,1,1,1,1,1,1,10,1,1,1,4,1,5,2,1,1,5,1,1,5,5,5,5,1,3,1,1,1,1105,1240,840001,840001,840005,840002,1,1955,44,2,3,5,2,840119,18,2,1,4,1,NA,NA,1,4,6,840006,4,1255,59,1,4,840002,1999,19991123,840003,NA,1240,1.376147,0.833333,1.376147,1,2,1,0.280777,0.915,0.573241,1,0.5,0,0.33,0.276667,1,0,0,0.5,0.166667,1,0,1,0,0.333333,1,0.33,0.33,NA,0.34644,0.66,1,0,1,0.666667,1,1,1,1,1,1,0,0.444444,0.444444,0.296296,1,0.66,0,0.33,0.33,1,2,8400480592,4
"593",4,"USA",2,"USA",840,840,9805,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,4,2,1,2,3,1,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,3,3,5,9,8,4,NA,3,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,4,1,1,1,1,3,3,2,2,2,2,2,3,1,3,1,3,3,4,3,3,2,3,1,2,1,2,3,1,1,2,1,1,2,1,2,3,5,2,1,5,5,1,5,2,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,4,2,2,3,4,3,2,2,3,1,3,2,2,3,3,2,1,1,10100000,1,2,1,1,1,1,1,1,1,1,1,1,10,1,1,1,4,2,2,4,1,1,1,1,8,1,5,5,5,1,1,2,1,1,1105,1240,840001,840001,840002,840005,2,1952,47,2,4,9,3,840123,24,2,1,NA,2,1,3,3,2,7,840007,3,143,45,1,4,840002,1999,19991123,840003,NA,1240,0.78534,0.833333,0.78534,3,2,0,0.134434,0.915,0.519305,1,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0,0.66,NA,0.37218,0.66,0,0,1,0.333333,1,1,0.66,0.66,0.773333,1,0.777778,0.444444,0.444444,0.555555,1,0.33,0.5,0.415,0.415,1,2,8400480593,4
"594",4,"USA",2,"USA",840,840,9806,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,3,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,3,10,7,5,1,4,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,6,4,3,2,2,1,2,2,3,2,2,1,3,3,4,1,1,4,1,4,1,1,1,1,1,1,1,2,1,2,2,1,2,5,1,6,4,3,4,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,10,2,1,1,1,1,2,2,3,2,2,1,1,1,3,3,2,3,2,1,2,2e+07,2,1,1,1,1,2,1,1,1,2,1,1,10,1,1,1,4,1,1,4,1,5,1,1,6,3,1,6,1,1,3,1,1,1,1102,1240,840002,840002,NA,840005,2,1958,40,2,3,5,2,840119,17,2,2,9,1,NA,NA,2,5,1,840001,3,915,45,1,2,840003,1999,19991123,840003,NA,1240,0.78534,0.833333,0.78534,1,2,NA,0.125833,0.915,0.410509,1,0,0,0.33,0.11,1,0,0,0,0,1,1,0,0,0.333333,1,0,0,NA,0.06,0.66,1,0,0,0.333333,1,1,0.66,0.66,0.773333,1,0.555556,0,0.555556,0.370371,1,0.33,0,0.165,0.165,1,2,8400480594,4
"595",4,"USA",2,"USA",840,840,9807,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,3,1,2,1,2,2,2,4,1,3,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,3,3,4,7,6,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,4,1,1,3,3,0,2,1,2,2,2,2,2,2,2,2,3,4,3,2,2,4,3,4,1,1,3,2,1,1,3,2,1,2,2,2,2,8,2,5,4,8,4,5,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,6,4,2,4,2,2,3,3,3,2,2,3,1,2,3,1,3,3,3,2,1,2e+07,2,1,1,2,2,2,2,1,1,1,1,1,10,1,1,1,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1103,1240,840001,840001,840002,NA,1,1954,45,2,4,6,3,840120,45,2,1,1,1,NA,NA,3,3,5,840005,3,143,43,1,4,840002,1999,19991126,840003,NA,1240,1.376147,0.833333,1.376147,4,3,NA,0.18572,0.915,0.555,1,0,0,0.33,0.11,1,0,0,0,0,1,0,0,0,0,1,0.66,0.66,NA,0.63288,0.66,1,0,0,0.333333,1,1,0.66,1,0.886667,1,0,0,0,0,1,1,1,1,1,1,2,8400480595,4
"596",4,"USA",2,"USA",840,840,9808,2,1,1,2,3,3,3,2,3,2,3,2,2,1,2,1,1,1,2,2,1,1,2,2,1,4,4,4,2,3,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,3,1,7,7,5,3,1,2,1,1,1,2,1,1,2,1,2,1,1,3,3,2,2,4,4,1,1,3,6,0,0,1,2,2,2,3,3,2,3,2,2,3,1,4,1,NA,1,4,2,1,2,2,1,2,3,2,1,2,2,3,3,7,2,6,4,6,4,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,6,4,3,3,2,2,3,3,3,1,3,3,1,3,3,3,3,3,3,1,NA,2e+07,2,5,1,2,2,2,1,1,1,1,2,2,9,1,1,2,3,2,2,2,1,1,1,1,5,3,5,7,6,5,3,1,1,1,1105,1240,840001,840001,840005,5,1,1924,75,3,6,5,2,840119,18,2,4,3,1,NA,NA,2,4,3,840003,4,646,46,1,3,840002,1999,19991126,840003,NA,1240,1.376147,0.833333,1.376147,NA,NA,0,0.291188,0.915,0.330713,0.915,0,0,0.66,0.22,1,0.66,0,0.666667,0.442222,1,0,0,0,0,1,0.33,0.66,NA,0.50253,0.66,0,0,0,0,1,1,0.33,0.66,0.663333,1,0.444444,0.444444,0.666667,0.518518,1,NA,0,NA,0.141,0.66,2,8400480596,4
"597",4,"USA",2,"USA",840,840,9809,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,3,2,3,1,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,4,9,8,5,4,2,1,2,1,2,2,1,2,1,1,1,1,4,4,2,2,4,2,1,2,1,1,3,3,2,2,2,1,3,3,2,2,3,3,3,1,2,1,3,2,4,1,1,2,1,1,1,1,2,1,2,2,3,3,5,2,4,1,10,1,6,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,5,4,4,4,1,3,2,2,2,1,3,3,1,1,3,1,1,1,3,1,2,2e+07,2,2,1,2,2,2,2,1,1,1,1,1,10,1,1,1,4,1,3,2,1,2,1,1,8,6,8,8,8,1,3,1,2,1,1105,1240,840002,840002,840001,NA,2,1943,56,3,5,5,2,840119,NA,2,7,4,2,2,6,2,4,3,840003,2,1045,100,1,4,840002,1999,19991127,840003,NA,1240,0.78534,0.833333,0.78534,1,1,NA,0.266332,0.915,0.471111,1,0,0.33,0.66,0.33,1,0,0,0.166667,0.055556,1,1,0,0,0.333333,1,0.33,0.33,NA,0.34644,0.66,0,0,1,0.333333,1,1,0.66,0.66,0.773333,1,0.777778,0.777778,0.777778,0.777778,1,0,0,0,0,1,2,8400480597,4
"598",4,"USA",2,"USA",840,840,9810,1,1,2,2,3,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,3,1,4,1,4,2,2,2,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,3,8,8,7,3,3,4,1,2,2,2,1,2,1,2,2,1,2,4,3,2,2,4,4,1,4,1,1,1,3,1,2,2,2,3,3,2,2,2,2,3,2,1,4,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,3,10,1,3,1,10,4,4,2,1,2,4,4,2,2,2,2,2,1,3,3,3,3,3,3,5,3,3,3,1,2,3,3,3,1,1,3,2,3,3,3,3,1,3,1,1,2e+07,2,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,3,2,1,2,1,3,1,1,1,1,1,6,1,1,2,3,2,3,1103,1240,840001,840001,840005,840002,2,1979,20,1,1,4,2,840118,19,2,5,8,2,1,12,4,3,4,840004,3,1045,41,1,2,840002,1999,19991127,840003,NA,1240,0.78534,0.833333,0.78534,2,2,0,0.252443,0.915,0.461296,1,0,0.33,0.66,0.33,1,0,0,0,0,1,1,0,0,0.333333,1,0.33,0.33,NA,0.34644,0.66,0,1,1,0.666667,1,1,0.33,0.66,0.663333,1,0,0,0.555556,0.185185,1,0.66,0,0.33,0.33,1,2,8400480598,4
"599",4,"USA",2,"USA",840,840,9811,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,1,2,3,1,3,2,1,1,3,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,3,1,6,9,8,3,1,4,1,1,1,1,1,1,1,1,1,1,1,4,3,2,2,5,2,1,1,1,3,3,3,1,2,2,2,2,3,2,2,2,2,3,1,2,1,2,1,4,2,1,3,1,1,1,1,2,1,2,2,2,3,6,3,6,6,8,2,6,2,1,1,3,3,2,2,3,3,3,4,3,2,2,2,2,2,6,4,4,4,1,2,3,3,3,2,2,2,2,2,2,2,3,3,2,1,1,2e+07,2,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,2,3,2,2,1,1,1,1,1,1,1,5,5,1,3,2,1,2,1105,1240,840001,840001,840002,5,2,1947,52,3,4,9,3,840123,30,2,1,3,1,NA,NA,2,3,5,840005,3,100,50,1,5,840002,1999,19991127,840003,NA,1240,0.78534,0.833333,0.78534,1,2,NA,0.081523,0.915,0.327453,1,0,0,0.33,0.11,1,0,0,0,0,1,0,0,0,0,1,0,0.33,NA,0.21609,0.66,1,0,0,0.333333,1,1,0.33,0.66,0.663333,1,0,0,0.444444,0.148148,1,0.33,0,0.165,0.165,1,2,8400480599,4
"600",4,"USA",2,"USA",840,840,9812,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,4,3,2,2,3,1,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,3,3,9,9,8,3,2,1,1,2,1,2,1,1,1,1,2,1,1,4,2,2,2,4,2,1,1,1,1,4,4,1,2,2,2,2,3,2,2,3,3,4,1,2,3,2,1,2,1,1,1,2,1,1,3,2,1,2,2,2,3,8,2,8,4,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,4,2,2,3,3,2,1,3,3,1,3,3,1,3,3,3,2,1,2e+07,2,1,1,2,2,2,2,1,1,1,1,1,10,1,1,1,2,2,2,2,1,1,1,1,1,1,4,4,1,1,1,2,1,3,1105,1240,840001,840001,840002,NA,2,1945,54,3,4,4,2,840118,24,2,5,5,1,NA,NA,2,3,3,840003,1,753,53,1,5,840002,1999,19991129,840003,NA,1240,0.78534,0.833333,0.78534,2,2,2,0.18572,0.915,0.485139,1,0,0,0.33,0.11,1,0,0,0,0,1,0,0,0,0,1,0.66,0.66,NA,0.63288,0.66,1,0,1,0.666667,1,1,0.66,1,0.886667,1,0,0.333333,0.333333,0.222222,1,0.33,0,0.165,0.165,1,2,8400480600,4
"601",4,"USA",2,"USA",840,840,1,1,1,2,3,2,3,4,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,3,1,3,4,4,2,4,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,1,7,9,10,4,1,4,1,2,1,2,2,2,2,1,2,1,2,3,5,4,2,2,1,1,1,1,6,0,3,2,2,2,1,2,3,1,2,1,3,4,3,1,1,4,1,2,2,1,3,2,1,1,1,3,1,2,3,3,3,5,2,6,5,8,2,6,2,3,2,3,2,3,1,3,3,3,2,2,2,2,3,NA,3,7,4,4,3,2,2,3,3,3,2,2,2,2,4,3,1,3,3,3,1,1,100000020,0,7,1,1,1,1,2,1,2,1,2,1,7,2,1,6,5,1,4,1,8,4,2,1,5,5,5,7,8,2,1,4,2,4,1103,1240,840001,840001,NA,NA,2,1962,38,2,3,8,3,840122,19,2,1,5,1,NA,NA,2,4,4,840004,2,440,40,2,7,840002,1999,19990809,840009,NA,1240,0.967118,0.833333,0.967118,3,2,NA,0.407588,0.915,0.60088,1,0,0.33,0.33,0.22,1,0.66,0,1,0.553333,1,1,1,0,0.666667,1,0.33,0,NA,0.19035,0.66,0,1,0,0.333333,1,1,0.66,1,0.886667,1,0.444444,0.444444,0.666667,0.518518,1,0.33,1,0.665,0.665,1,2,8400480601,4
"602",4,"USA",2,"USA",840,840,2,1,1,2,3,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,3,1,2,3,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,2,8,9,8,3,3,4,1,2,2,2,1,2,2,1,2,1,2,4,3,4,2,4,4,1,1,2,3,4,3,2,2,2,1,2,3,1,2,3,4,4,1,4,4,2,4,1,1,1,2,1,1,1,1,4,1,3,2,3,3,6,2,3,3,8,2,5,2,2,2,3,3,3,2,3,4,3,3,3,2,2,3,2,1,7,4,2,4,2,2,3,3,3,2,2,2,2,2,2,1,3,2,2,2,1,10100000,1,2,1,2,2,1,2,1,1,1,1,1,9,1,1,1,4,1,2,2,1,1,1,1,5,3,5,5,8,1,1,3,1,5,1105,1240,5,5,5,5,2,1955,45,2,4,9,3,840123,41,2,1,3,1,NA,NA,1,2,4,840004,3,620,40,2,7,840002,1999,19990809,840009,NA,1240,0.967118,0.833333,0.967118,2,3,0,0.127999,0.915,0.652778,1,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,0,1,1,0.666667,1,1,1,1,1,1,0.444444,0.444444,0.444444,0.444444,1,1,0,0.5,0.5,1,2,8400480602,4
"603",4,"USA",2,"USA",840,840,3,1,1,1,3,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,3,3,4,2,1,2,4,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,3,1,8,8,9,1,2,4,2,2,1,1,2,1,2,1,1,1,2,4,1,2,1,5,4,1,1,1,1,1,2,1,2,2,2,1,3,4,1,3,3,4,1,2,1,2,2,1,1,1,1,1,1,1,1,3,1,2,3,3,3,5,2,4,5,10,1,3,2,2,2,4,3,3,2,2,3,3,2,NA,3,NA,2,NA,3,7,3,4,4,1,3,4,3,4,1,2,3,1,2,3,3,3,1,1,1,1,10100000,1,2,1,2,1,1,2,1,1,1,1,1,10,1,1,1,4,4,2,4,1,1,1,1,10,1,3,6,5,1,3,1,1,3,1105,1240,5,5,5,5,1,1953,47,2,4,4,2,840118,18,2,1,6,1,NA,NA,3,4,9,840009,4,550,110,1,7,840002,1999,19990808,840009,NA,1240,1.035197,0.833333,1.035197,2,2,0,0.100499,0.915,0.494398,1,0,0,0,0,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,0,0,1,0.333333,1,1,0.66,1,0.886667,1,1,0.222222,0.555556,0.592593,1,0.33,0,0.165,0.165,1,2,8400480603,4
"604",4,"USA",2,"USA",840,840,4,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,3,3,4,1,1,2,4,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,3,2,10,10,10,5,1,4,2,1,1,2,2,1,2,2,2,1,1,3,3,2,1,4,3,1,1,1,1,6,4,2,2,2,2,3,3,2,2,2,3,3,3,4,2,3,2,3,1,1,2,2,2,1,1,1,1,2,2,2,3,3,2,3,6,7,4,5,2,2,1,2,2,2,2,2,2,2,2,3,1,3,2,3,2,8,3,4,4,2,3,3,3,3,1,2,2,2,2,3,3,3,3,3,1,1,10100000,1,2,1,1,2,2,1,1,1,1,1,1,10,1,1,1,3,1,3,3,2,2,2,1,6,5,5,7,4,5,3,2,1,1,1105,1240,840002,840002,5,840005,2,1928,72,3,6,9,3,840123,62,2,3,1,2,1,10,3,3,7,840007,4,205,55,1,7,840002,1999,19990811,840009,NA,1240,0.967118,0.833333,0.967118,4,2,1,0.331245,0.915,0.789722,1,0.5,0,0.66,0.386667,1,0,0,0.166667,0.055556,1,1,1,0,0.666667,1,0,0.33,NA,0.21609,0.66,1,1,1,1,1,1,0.66,0.66,0.773333,1,0.555556,0.444444,0.666667,0.555556,1,0.66,1,0.83,0.83,1,2,8400480604,4
"605",4,"USA",2,"USA",840,840,5,4,2,1,1,4,2,4,3,4,1,1,1,1,1,2,1,2,2,1,2,2,2,1,4,3,4,2,4,3,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,3,1,1,3,7,1,1,3,2,1,2,2,1,2,1,2,2,1,2,4,4,2,5,5,5,1,4,1,1,4,2,1,2,2,1,2,4,1,4,1,4,4,1,2,2,4,2,1,1,1,1,3,1,1,2,2,3,2,1,3,3,7,2,1,1,9,1,8,4,3,1,2,3,4,1,4,4,4,4,4,2,2,4,1,3,8,4,3,4,1,4,1,2,4,1,3,4,1,4,3,1,1,3,3,3,2,2e+07,2,2,1,2,1,1,2,1,2,1,1,1,4,2,1,2,1,1,2,1,1,1,2,1,6,4,8,7,10,1,3,1,1,1,1105,1240,840005,840005,840001,840002,1,1951,49,2,4,6,3,840120,22,2,4,8,2,1,7,2,4,3,840003,1,1245,45,2,7,840002,1999,19990812,840009,NA,1240,1.035197,0.833333,1.035197,3,3,0,0.167222,0.915,0.708334,1,0,0,0.33,0.11,1,0.33,0,0.166667,0.165556,1,0,1,0,0.333333,1,0,0,NA,0.06,0.66,1,0,1,0.666667,1,1,1,1,1,1,0.555556,0.777778,0.666667,0.666667,1,1,0,0.5,0.5,1,2,8400480605,4
"606",4,"USA",2,"USA",840,840,6,1,2,2,3,1,3,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,3,3,4,2,2,2,3,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,3,2,8,6,6,3,1,4,1,1,1,2,1,1,1,1,2,1,2,2,2,3,2,4,4,1,2,2,5,3,4,2,2,NA,2,2,3,2,2,1,2,3,3,2,2,1,2,1,1,1,2,1,2,1,1,3,1,2,3,3,3,5,2,5,8,6,9,6,2,3,2,2,2,2,2,3,3,3,2,2,2,3,3,2,2,6,3,2,4,1,2,3,3,3,2,2,2,1,2,3,3,3,3,3,2,2,100000020,0,7,1,2,2,2,1,1,2,1,2,1,6,NA,2,1,3,3,2,2,1,3,1,1,7,3,3,7,5,5,3,5,2,2,1105,1240,NA,NA,NA,5,1,1919,81,3,6,9,3,840123,NA,2,4,3,1,NA,NA,3,2,5,840005,4,1240,40,2,7,840002,1999,19990815,840009,NA,1240,1.035197,0.833333,1.035197,3,2,2,0.404943,0.915,0.66963,1,0.5,0.33,0.33,0.386667,1,0.66,0,1,0.553333,1,1,0,0,0.333333,1,0.33,0.33,NA,0.34644,0.66,1,0,1,0.666667,1,1,0.33,0.66,0.663333,1,0.666667,0.222222,0.666667,0.518519,1,0.66,1,0.83,0.83,1,2,8400480606,4
"607",4,"USA",2,"USA",840,840,7,1,1,1,3,2,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,2,3,1,4,4,3,2,2,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,1,2,7,5,2,4,1,1,2,2,1,1,2,1,1,2,1,2,4,4,4,4,2,4,1,1,2,1,3,4,2,2,2,1,2,3,2,2,3,3,4,1,4,2,3,2,3,2,1,1,1,1,1,1,3,1,2,3,2,3,4,2,5,5,6,6,6,2,3,3,4,4,4,3,3,3,3,3,2,3,3,3,NA,2,5,3,2,4,2,3,3,3,3,2,3,4,1,4,3,3,3,1,3,1,1,10100000,1,4,1,2,2,2,2,1,1,1,1,1,9,1,1,1,4,2,4,2,1,2,1,1,6,6,6,6,8,1,5,3,2,3,1105,1240,840002,840002,NA,840001,2,1963,37,2,3,9,3,840123,28,2,5,3,2,1,1,2,2,8,840008,3,130,45,2,7,840002,1999,19990817,840009,NA,1240,0.967118,0.833333,0.967118,3,2,1,0.33822,0.915,0.693056,1,0,0.33,0.33,0.22,1,0,0,0.5,0.166667,1,1,0,0,0.333333,1,0.66,0.66,NA,0.63288,0.66,1,1,1,1,1,1,0.66,1,0.886667,1,0.555556,0.555556,0.555556,0.555556,1,0.66,0,0.33,0.33,1,2,8400480607,4
"608",4,"USA",2,"USA",840,840,8,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,1,1,1,2,2,3,2,1,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,3,3,6,8,10,2,1,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,4,1,1,2,3,1,3,1,2,2,1,2,3,2,2,2,3,3,3,1,2,1,4,1,1,1,1,1,1,1,1,2,1,2,2,3,3,5,2,3,1,3,1,6,3,2,3,3,3,4,2,3,3,3,NA,3,3,3,3,3,3,6,3,2,4,1,3,3,3,3,2,3,2,1,3,3,3,3,3,3,3,2,9e+07,9,3,1,1,1,1,1,1,1,1,1,1,7,1,1,3,4,4,2,4,1,3,2,1,1,2,4,6,5,1,3,2,2,2,1105,1240,840001,840001,840002,840005,1,1948,52,3,4,9,3,840123,22,2,1,2,1,NA,NA,3,4,5,840005,3,205,105,1,7,840002,1999,19990818,840009,NA,1240,1.035197,0.833333,1.035197,2,2,1,0.368642,0.915,0.641574,1,0,0.33,0.33,0.22,1,0,0,0.333333,0.111111,1,1,1,0,0.666667,1,0.66,0.33,NA,0.47679,0.66,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,0,0.333333,0.555556,0.296296,1,0.66,1,0.83,0.83,1,2,8400480608,4
